,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,0338.HK,2.36,600688.SH,4.57,0.8018,5.699675729608382,3.339675729608382
2015-01-08,0338.HK,2.37,600688.SH,4.42,0.8013,5.516036440783727,3.1460364407837265
2015-01-09,0338.HK,2.35,600688.SH,4.35,0.8017,5.425969814144942,3.075969814144942
2015-01-12,0338.HK,2.28,600688.SH,4.19,0.8011,5.230308326051679,2.950308326051679
2015-01-13,0338.HK,2.28,600688.SH,4.18,0.7998,5.226306576644161,2.946306576644161
2015-01-14,0338.HK,2.35,600688.SH,4.15,0.7995,5.190744215134459,2.840744215134459
2015-01-15,0338.HK,2.35,600688.SH,4.28,0.7992,5.355355355355355,3.005355355355355
2015-01-16,0338.HK,2.32,600688.SH,4.29,0.7983,5.3739195791056,3.0539195791056
2015-01-19,0338.HK,2.28,600688.SH,3.88,0.8034,4.829474732387354,2.549474732387354
2015-01-20,0338.HK,2.29,600688.SH,3.99,0.8028,4.970104633781764,2.680104633781764
2015-01-21,0338.HK,2.31,600688.SH,4.13,0.8024,5.147058823529411,2.837058823529411
2015-01-22,0338.HK,2.31,600688.SH,4.15,0.8018,5.175854327762535,2.8658543277625346
2015-01-23,0338.HK,2.31,600688.SH,4.13,0.8012,5.154767848227658,2.8447678482276584
2015-01-26,0338.HK,2.27,600688.SH,4.18,0.8049,5.193191700832402,2.9231917008324015
2015-01-27,0338.HK,2.24,600688.SH,4.16,0.807,5.154894671623296,2.914894671623296
2015-01-28,0338.HK,2.25,600688.SH,4.09,0.8055,5.077591558038486,2.8275915580384856
2015-01-29,0338.HK,2.21,600688.SH,4.08,0.8066,5.058269278452765,2.848269278452765
2015-01-30,0338.HK,2.25,600688.SH,4.05,0.8071,5.017965555693222,2.7679655556932223
2015-02-02,0338.HK,2.24,600688.SH,4.02,0.8089,4.969711954506119,2.7297119545061186
2015-02-03,0338.HK,2.27,600688.SH,4.12,0.8088,5.093966369930762,2.8239663699307616
2015-02-04,0338.HK,2.26,600688.SH,4.17,0.8086,5.157061587929755,2.8970615879297554
2015-02-05,0338.HK,2.28,600688.SH,4.07,0.8061,5.049001364594964,2.769001364594964
2015-02-06,0338.HK,2.25,600688.SH,4.04,0.8064,5.009920634920635,2.7599206349206353
2015-02-09,0338.HK,2.23,600688.SH,4.06,0.8053,5.0415994039488385,2.8115994039488386
2015-02-10,0338.HK,2.26,600688.SH,4.07,0.8059,5.050254373991811,2.790254373991811
2015-02-11,0338.HK,2.26,600688.SH,4.06,0.8058,5.038471084636386,2.7784710846363865
2015-02-12,0338.HK,2.35,600688.SH,4.06,0.8057,5.0390964378801035,2.6890964378801034
2015-02-13,0338.HK,2.34,600688.SH,4.13,0.8055,5.127250155183116,2.7872501551831164
2015-02-16,0338.HK,2.36,600688.SH,4.18,0.8052,5.191256830601092,2.831256830601092
2015-02-17,0338.HK,2.35,600688.SH,4.21,0.8082,5.209106656768126,2.8591066567681263
2015-02-25,0338.HK,2.49,600688.SH,4.28,0.8092,5.289174493326742,2.799174493326742
2015-02-26,0338.HK,2.51,600688.SH,4.33,0.8086,5.354934454612911,2.844934454612911
2015-02-27,0338.HK,2.65,600688.SH,4.76,0.8081,5.890360103947531,3.240360103947531
2015-03-02,0338.HK,2.59,600688.SH,4.86,0.8109,5.993340732519424,3.403340732519424
2015-03-03,0338.HK,2.53,600688.SH,4.82,0.8106,5.946212681963978,3.416212681963978
2015-03-04,0338.HK,2.6,600688.SH,5.13,0.8103,6.330988522769345,3.7309885227693447
2015-03-05,0338.HK,2.55,600688.SH,5.19,0.8101,6.406616467102827,3.8566164671028274
2015-03-06,0338.HK,2.61,600688.SH,4.94,0.8094,6.103286384976526,3.493286384976526
2015-03-09,0338.HK,2.64,600688.SH,5.1,0.8087,6.30641770743168,3.66641770743168
2015-03-10,0338.HK,2.61,600688.SH,5.12,0.809,6.328800988875154,3.7188009888751545
2015-03-11,0338.HK,2.6,600688.SH,4.99,0.8087,6.170396933349821,3.5703969333498207
2015-03-12,0338.HK,2.54,600688.SH,4.96,0.809,6.131025957972805,3.591025957972805
2015-03-13,0338.HK,2.49,600688.SH,4.98,0.808,6.163366336633663,3.673366336633663
2015-03-16,0338.HK,2.47,600688.SH,5.09,0.809,6.291718170580964,3.8217181705809637
2015-03-17,0338.HK,2.52,600688.SH,5.29,0.8082,6.5454095520910665,4.025409552091066
2015-03-18,0338.HK,2.6,600688.SH,5.36,0.8051,6.65755806732083,4.05755806732083
2015-03-19,0338.HK,2.6,600688.SH,5.52,0.804,6.865671641791044,4.2656716417910445
2015-03-20,0338.HK,2.56,600688.SH,5.5,0.8008,6.868131868131869,4.308131868131868
2015-03-23,0338.HK,2.58,600688.SH,5.61,0.801,7.00374531835206,4.42374531835206
2015-03-24,0338.HK,2.58,600688.SH,5.56,0.8007,6.9439240664418636,4.3639240664418635
2015-03-25,0338.HK,2.59,600688.SH,5.42,0.8004,6.771614192903548,4.181614192903548
2015-03-26,0338.HK,2.68,600688.SH,5.55,0.8012,6.927109335996006,4.247109335996006
2015-03-27,0338.HK,2.62,600688.SH,5.46,0.801,6.8164794007490634,4.196479400749063
2015-03-30,0338.HK,2.95,600688.SH,5.51,0.8024,6.866899302093718,3.916899302093718
2015-03-31,0338.HK,2.89,600688.SH,5.48,0.801,6.841448189762796,3.951448189762796
2015-04-01,0338.HK,3.02,600688.SH,5.54,0.8002,6.923269182704324,3.903269182704324
2015-04-02,0338.HK,3.18,600688.SH,5.67,0.8005,7.0830730793254215,3.9030730793254214
2015-04-03,0338.HK,3.18,600688.SH,5.64,0.8005,7.045596502186133,3.865596502186133
2015-04-07,0338.HK,3.18,600688.SH,5.76,0.8005,7.195502810743285,4.0155028107432855
2015-04-08,0338.HK,3.63,600688.SH,5.79,0.7996,7.24112056028014,3.61112056028014
2015-04-09,0338.HK,4.18,600688.SH,5.99,0.8008,7.48001998001998,3.3000199800199805
2015-04-10,0338.HK,4.09,600688.SH,6.08,0.8018,7.5829383886255926,3.4929383886255927
2015-04-13,0338.HK,4.15,600688.SH,6.23,0.8025,7.7632398753894085,3.613239875389408
2015-04-14,0338.HK,3.87,600688.SH,6.09,0.8034,7.580283793876027,3.7102837938760267
2015-04-15,0338.HK,3.73,600688.SH,6.12,0.8021,7.629971325271163,3.899971325271163
2015-04-16,0338.HK,4.03,600688.SH,6.35,0.8007,7.930560759335581,3.9005607593355807
2015-04-17,0338.HK,4.04,600688.SH,6.74,0.7994,8.431323492619464,4.391323492619464
2015-04-20,0338.HK,3.88,600688.SH,6.47,0.799,8.097622027534417,4.217622027534417
2015-04-21,0338.HK,3.92,600688.SH,6.59,0.8001,8.23647044119485,4.31647044119485
2015-04-22,0338.HK,4.04,600688.SH,6.81,0.7998,8.514628657164291,4.474628657164291
2015-04-23,0338.HK,4.06,600688.SH,7.14,0.7989,8.937288772061583,4.877288772061584
2015-04-24,0338.HK,4.46,600688.SH,7.85,0.7995,9.81863664790494,5.35863664790494
2015-04-27,0338.HK,5.33,600688.SH,8.64,0.7994,10.808106079559671,5.478106079559671
2015-04-28,0338.HK,4.94,600688.SH,9.5,0.8022,11.842433308401894,6.902433308401894
2015-04-29,0338.HK,4.99,600688.SH,10.45,0.8008,13.04945054945055,8.059450549450549
2015-04-30,0338.HK,4.69,600688.SH,9.79,0.8002,12.234441389652586,7.544441389652586
2015-05-04,0338.HK,4.47,600688.SH,9.47,0.801,11.822721598002497,7.352721598002497
2015-05-05,0338.HK,4.21,600688.SH,9.1,0.8014,11.355128525081108,7.145128525081108
2015-05-06,0338.HK,4.0,600688.SH,8.78,0.8011,10.959930096117837,6.959930096117837
2015-05-07,0338.HK,3.73,600688.SH,8.3,0.8004,10.369815092453774,6.639815092453773
2015-05-08,0338.HK,3.91,600688.SH,8.35,0.8011,10.423168143802272,6.513168143802272
2015-05-11,0338.HK,3.95,600688.SH,8.87,0.8011,11.072275621021095,7.122275621021095
2015-05-12,0338.HK,3.87,600688.SH,8.88,0.8013,11.0819917633845,7.211991763384501
2015-05-13,0338.HK,3.9,600688.SH,8.49,0.8009,10.600574353851918,6.700574353851918
2015-05-14,0338.HK,4.05,600688.SH,9.33,0.8001,11.661042369703786,7.611042369703786
2015-05-15,0338.HK,4.04,600688.SH,8.5,0.8,10.625,6.585
2015-05-18,0338.HK,3.85,600688.SH,8.18,0.8008,10.214785214785215,6.364785214785215
2015-05-19,0338.HK,4.02,600688.SH,8.42,0.8004,10.519740129935032,6.499740129935033
2015-05-20,0338.HK,3.92,600688.SH,8.4,0.8008,10.48951048951049,6.56951048951049
2015-05-21,0338.HK,3.9,600688.SH,8.54,0.8006,10.666999750187358,6.766999750187358
2015-05-22,0338.HK,4.04,600688.SH,9.18,0.7996,11.480740370185092,7.440740370185092
