,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,0317.HK,22.6,600685.SH,33.6,0.8018,41.90571214766775,19.305712147667748
2015-01-08,0317.HK,22.45,600685.SH,34.89,0.8013,43.541744664919506,21.091744664919506
2015-01-09,0317.HK,23.0,600685.SH,38.21,0.8017,47.66121990769615,24.66121990769615
2015-01-12,0317.HK,23.2,600685.SH,39.06,0.8011,48.757957808013984,25.557957808013985
2015-01-13,0317.HK,23.45,600685.SH,38.29,0.7998,47.87446861715429,24.424468617154293
2015-01-14,0317.HK,23.3,600685.SH,36.78,0.7995,46.00375234521576,22.703752345215758
2015-01-15,0317.HK,23.2,600685.SH,39.12,0.7992,48.948948948948946,25.748948948948946
2015-01-16,0317.HK,22.9,600685.SH,38.91,0.7983,48.74107478391581,25.841074783915815
2015-01-19,0317.HK,22.15,600685.SH,37.8,0.8034,47.05003734129947,24.900037341299473
2015-01-20,0317.HK,22.85,600685.SH,41.41,0.8028,51.581963129048326,28.731963129048324
2015-01-21,0317.HK,23.8,600685.SH,42.75,0.8024,53.27766699900299,29.477666999002988
2015-01-22,0317.HK,23.8,600685.SH,42.75,0.8018,53.3175355450237,29.5175355450237
2015-01-23,0317.HK,23.8,600685.SH,42.75,0.8012,53.35746380429356,29.55746380429356
2015-01-26,0317.HK,23.8,600685.SH,42.75,0.8049,53.11218784942229,29.31218784942229
2015-01-27,0317.HK,23.8,600685.SH,42.75,0.807,52.973977695167285,29.173977695167284
2015-01-28,0317.HK,23.8,600685.SH,42.75,0.8055,53.072625698324025,29.272625698324024
2015-01-29,0317.HK,23.8,600685.SH,42.75,0.8066,53.0002479543764,29.200247954376398
2015-01-30,0317.HK,23.8,600685.SH,42.75,0.8071,52.96741419898402,29.167414198984016
2015-02-02,0317.HK,23.8,600685.SH,42.75,0.8089,52.84954876993448,29.04954876993448
2015-02-03,0317.HK,23.6,600685.SH,40.84,0.8088,50.49455984174086,26.894559841740858
2015-02-04,0317.HK,23.35,600685.SH,41.05,0.8086,50.76675735839723,27.416757358397227
2015-02-05,0317.HK,22.85,600685.SH,39.42,0.8061,48.90212132489766,26.052121324897655
2015-02-06,0317.HK,22.0,600685.SH,36.79,0.8064,45.62251984126984,23.622519841269842
2015-02-09,0317.HK,22.45,600685.SH,37.41,0.8053,46.454737364957154,24.004737364957155
2015-02-10,0317.HK,22.05,600685.SH,38.28,0.8059,47.49968978781487,25.449689787814872
2015-02-11,0317.HK,22.15,600685.SH,37.72,0.8058,46.810622983370564,24.660622983370565
2015-02-12,0317.HK,22.1,600685.SH,37.11,0.8057,46.059327293037114,23.959327293037113
2015-02-13,0317.HK,22.3,600685.SH,38.0,0.8055,47.17566728739913,24.87566728739913
2015-02-16,0317.HK,22.35,600685.SH,38.41,0.8052,47.702434177844005,25.352434177844003
2015-02-17,0317.HK,22.3,600685.SH,38.29,0.8082,47.37688690918089,25.07688690918089
2015-02-25,0317.HK,22.1,600685.SH,38.16,0.8092,47.15768660405338,25.05768660405338
2015-02-26,0317.HK,22.0,600685.SH,38.33,0.8086,47.402918624783574,25.402918624783574
2015-02-27,0317.HK,21.95,600685.SH,38.7,0.8081,47.890112609825515,25.940112609825515
2015-03-02,0317.HK,22.0,600685.SH,38.0,0.8109,46.86151190035763,24.861511900357627
2015-03-03,0317.HK,21.4,600685.SH,37.7,0.8106,46.508758943992106,25.108758943992108
2015-03-04,0317.HK,21.85,600685.SH,38.29,0.8103,47.25410341848698,25.404103418486976
2015-03-05,0317.HK,21.45,600685.SH,37.7,0.8101,46.53746451055425,25.087464510554252
2015-03-06,0317.HK,20.65,600685.SH,37.22,0.8094,45.98468000988386,25.33468000988386
2015-03-09,0317.HK,21.25,600685.SH,38.0,0.8087,46.988994682824284,25.738994682824284
2015-03-10,0317.HK,19.9,600685.SH,37.39,0.809,46.21755253399258,26.317552533992583
2015-03-11,0317.HK,18.94,600685.SH,37.51,0.8087,46.38308396191418,27.44308396191418
2015-03-12,0317.HK,18.56,600685.SH,37.18,0.809,45.957972805933245,27.397972805933247
2015-03-13,0317.HK,19.88,600685.SH,37.49,0.808,46.398514851485146,26.518514851485147
2015-03-16,0317.HK,19.06,600685.SH,38.05,0.809,47.03337453646476,27.973374536464764
2015-03-17,0317.HK,19.72,600685.SH,40.46,0.8082,50.06186587478347,30.341865874783473
2015-03-18,0317.HK,19.92,600685.SH,40.34,0.8051,50.10557694696311,30.18557694696311
2015-03-19,0317.HK,19.46,600685.SH,40.59,0.804,50.485074626865675,31.025074626865674
2015-03-20,0317.HK,19.52,600685.SH,41.33,0.8008,51.61088911088911,32.09088911088911
2015-03-23,0317.HK,19.66,600685.SH,40.72,0.801,50.83645443196004,31.176454431960043
2015-03-24,0317.HK,19.24,600685.SH,39.79,0.8007,49.69401773448233,30.45401773448233
2015-03-25,0317.HK,19.3,600685.SH,41.29,0.8004,51.58670664667666,32.28670664667666
2015-03-26,0317.HK,22.85,600685.SH,45.42,0.8012,56.68996505242137,33.83996505242137
2015-03-27,0317.HK,20.4,600685.SH,43.17,0.801,53.89513108614232,33.49513108614232
2015-03-30,0317.HK,22.85,600685.SH,43.47,0.8024,54.17497507477567,31.324975074775672
2015-03-31,0317.HK,22.9,600685.SH,42.48,0.801,53.03370786516853,30.13370786516853
2015-04-01,0317.HK,23.55,600685.SH,42.97,0.8002,53.6990752311922,30.149075231192196
2015-04-02,0317.HK,25.05,600685.SH,42.94,0.8005,53.64147407870081,28.59147407870081
2015-04-03,0317.HK,25.05,600685.SH,43.38,0.8005,54.191130543410374,29.141130543410373
2015-04-07,0317.HK,25.05,600685.SH,43.66,0.8005,54.54091193004372,29.49091193004372
2015-04-08,0317.HK,30.3,600685.SH,42.41,0.7996,53.03901950975487,22.739019509754872
2015-04-09,0317.HK,31.0,600685.SH,40.83,0.8008,50.98651348651349,19.986513486513488
2015-04-10,0317.HK,30.85,600685.SH,41.99,0.8018,52.3696682464455,21.519668246445498
2015-04-13,0317.HK,32.5,600685.SH,42.09,0.8025,52.44859813084113,19.948598130841127
2015-04-14,0317.HK,32.15,600685.SH,43.78,0.8034,54.49340303709236,22.343403037092358
