,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,0564.HK,5.04,601717.SH,7.92,0.8018,9.87777500623597,4.83777500623597
2015-01-08,0564.HK,4.98,601717.SH,7.8,0.8013,9.734181954324223,4.754181954324222
2015-01-09,0564.HK,4.88,601717.SH,7.53,0.8017,9.39254085069228,4.51254085069228
2015-01-12,0564.HK,4.84,601717.SH,7.45,0.8011,9.29971289476969,4.459712894769691
2015-01-13,0564.HK,4.78,601717.SH,7.48,0.7998,9.352338084521131,4.572338084521131
2015-01-14,0564.HK,4.69,601717.SH,7.44,0.7995,9.305816135084429,4.615816135084429
2015-01-15,0564.HK,4.76,601717.SH,7.56,0.7992,9.459459459459458,4.699459459459458
2015-01-16,0564.HK,4.69,601717.SH,7.55,0.7983,9.457597394463233,4.767597394463233
2015-01-19,0564.HK,4.5,601717.SH,6.86,0.8034,8.538710480458054,4.038710480458054
2015-01-20,0564.HK,4.55,601717.SH,7.07,0.8028,8.80667663178874,4.25667663178874
2015-01-21,0564.HK,4.62,601717.SH,7.23,0.8024,9.010468594217349,4.3904685942173485
2015-01-22,0564.HK,4.62,601717.SH,7.23,0.8018,9.017211274632078,4.397211274632078
2015-01-23,0564.HK,4.62,601717.SH,7.23,0.8012,9.023964053919121,4.403964053919121
2015-01-26,0564.HK,4.62,601717.SH,7.23,0.8049,8.982482295937384,4.362482295937384
2015-01-27,0564.HK,4.62,601717.SH,7.23,0.807,8.95910780669145,4.339107806691449
2015-01-28,0564.HK,4.62,601717.SH,7.23,0.8055,8.975791433891994,4.355791433891993
2015-01-29,0564.HK,4.71,601717.SH,7.81,0.8066,9.682618398214728,4.9726183982147285
2015-01-30,0564.HK,4.64,601717.SH,7.7,0.8071,9.540329575021682,4.900329575021682
2015-02-02,0564.HK,4.53,601717.SH,7.36,0.8089,9.098776115712697,4.568776115712697
2015-02-03,0564.HK,4.53,601717.SH,7.5,0.8088,9.27299703264095,4.742997032640949
2015-02-04,0564.HK,4.55,601717.SH,7.34,0.8086,9.077417759089785,4.5274177590897855
2015-02-05,0564.HK,4.57,601717.SH,7.39,0.8061,9.167597072323533,4.597597072323532
2015-02-06,0564.HK,4.57,601717.SH,7.42,0.8064,9.20138888888889,4.631388888888889
2015-02-09,0564.HK,4.54,601717.SH,7.49,0.8053,9.300881659009065,4.760881659009065
2015-02-10,0564.HK,4.6,601717.SH,7.46,0.8059,9.256731604417421,4.656731604417422
2015-02-11,0564.HK,4.52,601717.SH,7.32,0.8058,9.084139985107967,4.564139985107968
2015-02-12,0564.HK,4.58,601717.SH,7.32,0.8057,9.085267469281371,4.505267469281371
2015-02-13,0564.HK,4.65,601717.SH,7.37,0.8055,9.1495965238982,4.4995965238982
2015-02-16,0564.HK,4.69,601717.SH,7.42,0.8052,9.215101838052657,4.525101838052657
2015-02-17,0564.HK,4.71,601717.SH,7.62,0.8082,9.428359317000742,4.7183593170007425
2015-02-25,0564.HK,4.64,601717.SH,7.72,0.8092,9.54028670291646,4.90028670291646
2015-02-26,0564.HK,4.73,601717.SH,7.8,0.8086,9.646302250803858,4.916302250803858
2015-02-27,0564.HK,4.79,601717.SH,7.74,0.8081,9.578022521965103,4.788022521965103
2015-03-02,0564.HK,4.68,601717.SH,7.83,0.8109,9.65593784683685,4.97593784683685
2015-03-03,0564.HK,4.68,601717.SH,7.71,0.8106,9.511472982975574,4.8314729829755745
