,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,0386.HK,6.24,600028.SH,7.18,0.8018,8.954851583936144,2.7148515839361433
2015-01-08,0386.HK,6.27,600028.SH,6.85,0.8013,8.548608511169348,2.278608511169349
2015-01-09,0386.HK,6.21,600028.SH,6.73,0.8017,8.394661344642635,2.1846613446426355
2015-01-12,0386.HK,6.21,600028.SH,6.57,0.8011,8.201223317937835,1.991223317937835
2015-01-13,0386.HK,6.26,600028.SH,6.58,0.7998,8.227056764191047,1.9670567641910477
2015-01-14,0386.HK,6.23,600028.SH,6.58,0.7995,8.230143839899938,2.0001438398999376
2015-01-15,0386.HK,6.28,600028.SH,6.9,0.7992,8.633633633633634,2.353633633633634
2015-01-16,0386.HK,6.19,600028.SH,6.93,0.7983,8.680947012401353,2.490947012401352
2015-01-19,0386.HK,6.06,600028.SH,6.24,0.8034,7.766990291262136,1.7069902912621364
2015-01-20,0386.HK,6.11,600028.SH,6.32,0.8028,7.872446437468859,1.762446437468859
2015-01-21,0386.HK,6.17,600028.SH,6.6,0.8024,8.225324027916251,2.0553240279162512
2015-01-22,0386.HK,6.23,600028.SH,6.58,0.8018,8.206535295584935,1.9765352955849345
2015-01-23,0386.HK,6.33,600028.SH,6.6,0.8012,8.237643534697952,1.907643534697952
2015-01-26,0386.HK,6.26,600028.SH,6.67,0.8049,8.286743694868928,2.0267436948689284
2015-01-27,0386.HK,6.21,600028.SH,6.48,0.807,8.029739776951672,1.819739776951672
2015-01-28,0386.HK,6.24,600028.SH,6.34,0.8055,7.87088764742396,1.6308876474239602
2015-01-29,0386.HK,6.17,600028.SH,6.16,0.8066,7.636994792958096,1.4669947929580962
2015-01-30,0386.HK,6.13,600028.SH,6.03,0.8071,7.471193160698798,1.341193160698798
2015-02-02,0386.HK,6.07,600028.SH,5.87,0.8089,7.2567684509828165,1.1867684509828162
2015-02-03,0386.HK,6.18,600028.SH,6.01,0.8088,7.430761622156281,1.250761622156281
2015-02-04,0386.HK,6.28,600028.SH,5.92,0.8086,7.321296067276775,1.0412960672767744
2015-02-05,0386.HK,6.19,600028.SH,5.83,0.8061,7.232353306041434,1.0423533060414334
2015-02-06,0386.HK,6.13,600028.SH,5.69,0.8064,7.056051587301588,0.926051587301588
2015-02-09,0386.HK,6.11,600028.SH,5.68,0.8053,7.053272072519557,0.9432720725195569
2015-02-10,0386.HK,6.14,600028.SH,5.74,0.8059,7.122471770691154,0.9824717706911539
2015-02-11,0386.HK,6.11,600028.SH,5.7,0.8058,7.073715562174237,0.9637155621742366
2015-02-12,0386.HK,6.13,600028.SH,5.83,0.8057,7.235943899714535,1.1059438997145348
2015-02-13,0386.HK,6.15,600028.SH,5.84,0.8055,7.250155183116076,1.100155183116076
