,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,0753.HK,6.94,601111.SH,9.17,0.8018,11.436767273634324,4.496767273634323
2015-01-08,0753.HK,6.97,601111.SH,8.8,0.8013,10.982153999750407,4.012153999750407
2015-01-09,0753.HK,6.92,601111.SH,8.78,0.8017,10.951727578894848,4.031727578894849
2015-01-12,0753.HK,7.08,601111.SH,8.94,0.8011,11.159655473723628,4.079655473723628
2015-01-13,0753.HK,7.06,601111.SH,8.96,0.7998,11.202800700175045,4.142800700175045
2015-01-14,0753.HK,7.13,601111.SH,8.69,0.7995,10.869293308317697,3.7392933083176976
2015-01-15,0753.HK,6.85,601111.SH,8.73,0.7992,10.923423423423424,4.073423423423424
2015-01-16,0753.HK,6.93,601111.SH,8.59,0.7983,10.760365777276713,3.830365777276713
2015-01-19,0753.HK,6.39,601111.SH,7.73,0.8034,9.621608165297486,3.2316081652974864
2015-01-20,0753.HK,6.66,601111.SH,7.94,0.8028,9.890383657199802,3.230383657199802
2015-01-21,0753.HK,7.15,601111.SH,8.23,0.8024,10.256729810568295,3.106729810568295
2015-01-22,0753.HK,7.21,601111.SH,8.14,0.8018,10.15215764529808,2.9421576452980807
2015-01-23,0753.HK,7.34,601111.SH,8.26,0.8012,10.309535696455317,2.969535696455317
2015-01-26,0753.HK,7.42,601111.SH,8.55,0.8049,10.62243756988446,3.2024375698844594
2015-01-27,0753.HK,7.16,601111.SH,8.27,0.807,10.247831474597273,3.087831474597273
2015-01-28,0753.HK,7.02,601111.SH,8.02,0.8055,9.956548727498447,2.9365487274984474
2015-01-29,0753.HK,7.09,601111.SH,7.92,0.8066,9.818993305231837,2.728993305231837
2015-01-30,0753.HK,7.44,601111.SH,7.69,0.8071,9.527939536612564,2.0879395366125637
2015-02-02,0753.HK,7.16,601111.SH,7.29,0.8089,9.012238842873039,1.8522388428730387
2015-02-03,0753.HK,6.88,601111.SH,7.41,0.8088,9.161721068249259,2.281721068249259
2015-02-04,0753.HK,6.73,601111.SH,7.19,0.8086,8.891911946574327,2.1619119465743264
2015-02-05,0753.HK,6.99,601111.SH,7.21,0.8061,8.944299714675598,1.9542997146755976
2015-02-06,0753.HK,6.84,601111.SH,6.9,0.8064,8.556547619047619,1.7165476190476188
2015-02-09,0753.HK,6.6,601111.SH,6.84,0.8053,8.49372904507637,1.8937290450763697
2015-02-10,0753.HK,6.53,601111.SH,7.09,0.8059,8.797617570418167,2.2676175704181665
2015-02-11,0753.HK,6.53,601111.SH,7.13,0.8058,8.848349466368827,2.3183494663688267
2015-02-12,0753.HK,6.69,601111.SH,7.31,0.8057,9.072855901700384,2.382855901700384
2015-02-13,0753.HK,6.63,601111.SH,7.31,0.8055,9.075108628181253,2.445108628181253
2015-02-16,0753.HK,6.41,601111.SH,7.28,0.8052,9.041231992051664,2.6312319920516636
2015-02-17,0753.HK,6.63,601111.SH,7.75,0.8082,9.589210591437762,2.9592105914377624
2015-02-25,0753.HK,6.78,601111.SH,7.65,0.8092,9.453781512605042,2.673781512605042
2015-02-26,0753.HK,6.96,601111.SH,7.67,0.8086,9.485530546623794,2.525530546623794
2015-02-27,0753.HK,6.88,601111.SH,7.9,0.8081,9.776017819576785,2.8960178195767847
2015-03-02,0753.HK,7.02,601111.SH,7.82,0.8109,9.643605870020965,2.623605870020965
