,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,2880.HK,2.75,601880.SH,4.73,0.8018,5.899226739835371,3.1492267398353713
2015-01-08,2880.HK,2.95,601880.SH,5.2,0.8013,6.4894546362161485,3.5394546362161483
2015-01-09,2880.HK,3.02,601880.SH,5.72,0.8017,7.134838468254959,4.114838468254959
2015-01-12,2880.HK,2.9,601880.SH,5.54,0.8011,6.915491199600549,4.0154911996005485
2015-01-13,2880.HK,2.87,601880.SH,5.54,0.7998,6.926731682920731,4.056731682920731
2015-01-14,2880.HK,2.78,601880.SH,5.24,0.7995,6.554096310193872,3.774096310193872
2015-01-15,2880.HK,2.79,601880.SH,5.35,0.7992,6.694194194194194,3.9041941941941936
2015-01-16,2880.HK,2.7,601880.SH,5.39,0.7983,6.751847676312162,4.051847676312162
2015-01-19,2880.HK,2.55,601880.SH,4.85,0.8034,6.036843415484192,3.4868434154841923
2015-01-20,2880.HK,2.71,601880.SH,5.11,0.8028,6.365221723966119,3.655221723966119
2015-01-21,2880.HK,2.77,601880.SH,5.24,0.8024,6.530408773678963,3.760408773678963
2015-01-22,2880.HK,2.74,601880.SH,5.42,0.8018,6.759790471439262,4.019790471439261
2015-01-23,2880.HK,2.77,601880.SH,5.55,0.8012,6.927109335996006,4.157109335996006
2015-01-26,2880.HK,2.83,601880.SH,5.53,0.8049,6.870418685551001,4.040418685551001
2015-01-27,2880.HK,2.75,601880.SH,5.59,0.807,6.926889714993804,4.176889714993804
2015-01-28,2880.HK,2.72,601880.SH,5.62,0.8055,6.9770328988206085,4.257032898820608
2015-01-29,2880.HK,2.66,601880.SH,5.41,0.8066,6.707165881477809,4.047165881477809
2015-01-30,2880.HK,2.66,601880.SH,5.21,0.8071,6.455210011151034,3.795210011151034
2015-02-02,2880.HK,2.61,601880.SH,5.17,0.8089,6.391395722586228,3.7813957225862285
2015-02-03,2880.HK,2.66,601880.SH,5.25,0.8088,6.491097922848665,3.831097922848665
2015-02-04,2880.HK,2.63,601880.SH,5.18,0.8086,6.406134058867178,3.7761340588671777
