,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,6806.HK,,000166.SZ,,0.8018,,
2015-01-08,6806.HK,,000166.SZ,,0.8013,,
2015-01-09,6806.HK,,000166.SZ,,0.8017,,
2015-01-12,6806.HK,,000166.SZ,,0.8011,,
2015-01-13,6806.HK,,000166.SZ,,0.7998,,
2015-01-14,6806.HK,,000166.SZ,,0.7995,,
2015-01-15,6806.HK,,000166.SZ,,0.7992,,
2015-01-16,6806.HK,,000166.SZ,,0.7983,,
2015-01-19,6806.HK,,000166.SZ,,0.8034,,
2015-01-20,6806.HK,,000166.SZ,,0.8028,,
2015-01-21,6806.HK,,000166.SZ,,0.8024,,
2015-01-22,6806.HK,,000166.SZ,,0.8018,,
2015-01-23,6806.HK,,000166.SZ,,0.8012,,
2015-01-26,6806.HK,,000166.SZ,19.65,0.8049,24.41297055534849,
2015-01-27,6806.HK,,000166.SZ,17.73,0.807,21.970260223048328,
2015-01-28,6806.HK,,000166.SZ,17.17,0.8055,21.315952824332715,
2015-01-29,6806.HK,,000166.SZ,17.6,0.8066,21.819985122737418,
2015-01-30,6806.HK,,000166.SZ,16.85,0.8071,20.877214719365632,
2015-02-02,6806.HK,,000166.SZ,15.61,0.8089,19.297811843243913,
2015-02-03,6806.HK,,000166.SZ,15.98,0.8088,19.757665677546985,
2015-02-04,6806.HK,,000166.SZ,15.53,0.8086,19.206035122433835,
2015-02-05,6806.HK,,000166.SZ,15.39,0.8061,19.0919240788984,
2015-02-06,6806.HK,,000166.SZ,14.95,0.8064,18.539186507936506,
2015-02-09,6806.HK,,000166.SZ,15.52,0.8053,19.27232087420837,
2015-02-10,6806.HK,,000166.SZ,15.31,0.8059,18.99739421764487,
2015-02-11,6806.HK,,000166.SZ,15.9,0.8058,19.731943410275505,
2015-02-12,6806.HK,,000166.SZ,15.78,0.8057,19.585453642795084,
2015-02-13,6806.HK,,000166.SZ,15.76,0.8055,19.56548727498448,
2015-02-16,6806.HK,,000166.SZ,15.63,0.8052,19.411326378539492,
2015-02-17,6806.HK,,000166.SZ,15.79,0.8082,19.537243256619647,
2015-02-25,6806.HK,,000166.SZ,15.49,0.8092,19.142362827483936,
2015-02-26,6806.HK,,000166.SZ,15.93,0.8086,19.700717289141725,
2015-02-27,6806.HK,,000166.SZ,15.76,0.8081,19.50253681475065,
2015-03-02,6806.HK,,000166.SZ,15.93,0.8109,19.644839067702552,
2015-03-03,6806.HK,,000166.SZ,15.43,0.8106,19.035282506785098,
2015-03-04,6806.HK,,000166.SZ,15.52,0.8103,19.153399975317782,
2015-03-05,6806.HK,,000166.SZ,15.45,0.8101,19.07171954079743,
2015-03-06,6806.HK,,000166.SZ,15.4,0.8094,19.026439337781074,
2015-03-09,6806.HK,,000166.SZ,15.28,0.8087,18.894522072461974,
2015-03-10,6806.HK,,000166.SZ,15.38,0.809,19.011124845488258,
2015-03-11,6806.HK,,000166.SZ,15.19,0.8087,18.783232348213183,
2015-03-12,6806.HK,,000166.SZ,15.33,0.809,18.94932014833127,
2015-03-13,6806.HK,,000166.SZ,15.35,0.808,18.997524752475247,
2015-03-16,6806.HK,,000166.SZ,15.66,0.809,19.357231149567365,
2015-03-17,6806.HK,,000166.SZ,16.78,0.8082,20.762187577332345,
2015-03-18,6806.HK,,000166.SZ,17.29,0.8051,21.475593094025584,
2015-03-19,6806.HK,,000166.SZ,17.18,0.804,21.3681592039801,
2015-03-20,6806.HK,,000166.SZ,17.95,0.8008,22.415084915084915,
2015-03-23,6806.HK,,000166.SZ,17.9,0.801,22.347066167290883,
2015-03-24,6806.HK,,000166.SZ,17.3,0.8007,21.606094667166232,
2015-03-25,6806.HK,,000166.SZ,17.12,0.8004,21.38930534732634,
2015-03-26,6806.HK,,000166.SZ,17.21,0.8012,21.480279580629055,
2015-03-27,6806.HK,,000166.SZ,17.22,0.801,21.498127340823967,
2015-03-30,6806.HK,,000166.SZ,17.43,0.8024,21.722333000997008,
2015-03-31,6806.HK,,000166.SZ,17.26,0.801,21.548064918851438,
2015-04-01,6806.HK,,000166.SZ,17.48,0.8002,21.844538865283678,
2015-04-02,6806.HK,,000166.SZ,17.37,0.8005,21.69893816364772,
2015-04-03,6806.HK,,000166.SZ,17.7,0.8005,22.111180512179885,
2015-04-07,6806.HK,,000166.SZ,17.93,0.8005,22.398500936914427,
2015-04-08,6806.HK,,000166.SZ,19.18,0.7996,23.986993496748376,
2015-04-09,6806.HK,,000166.SZ,19.08,0.8008,23.826173826173825,
2015-04-10,6806.HK,,000166.SZ,19.1,0.8018,23.821401845846847,
2015-04-13,6806.HK,,000166.SZ,19.15,0.8025,23.862928348909655,
2015-04-14,6806.HK,,000166.SZ,19.18,0.8034,23.873537465770475,
2015-04-15,6806.HK,,000166.SZ,18.47,0.8021,23.02705398329385,
2015-04-16,6806.HK,,000166.SZ,18.55,0.8007,23.167228674909456,
2015-04-17,6806.HK,,000166.SZ,18.69,0.7994,23.380035026269702,
2015-04-20,6806.HK,,000166.SZ,18.08,0.799,22.628285356695866,
2015-04-21,6806.HK,,000166.SZ,18.74,0.8001,23.422072240969875,
2015-04-22,6806.HK,,000166.SZ,19.58,0.7998,24.481120280070016,
2015-04-23,6806.HK,,000166.SZ,19.02,0.7989,23.807735636500187,
