,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,6116.HK,14.68,603157.SH,,0.8018,,
2015-01-08,6116.HK,14.68,603157.SH,,0.8013,,
2015-01-09,6116.HK,14.48,603157.SH,,0.8017,,
2015-01-12,6116.HK,14.3,603157.SH,,0.8011,,
2015-01-13,6116.HK,14.54,603157.SH,,0.7998,,
2015-01-14,6116.HK,14.3,603157.SH,,0.7995,,
2015-01-15,6116.HK,14.58,603157.SH,,0.7992,,
2015-01-16,6116.HK,14.28,603157.SH,,0.7983,,
2015-01-19,6116.HK,14.28,603157.SH,,0.8034,,
2015-01-20,6116.HK,14.46,603157.SH,,0.8028,,
2015-01-21,6116.HK,14.38,603157.SH,,0.8024,,
2015-01-22,6116.HK,14.66,603157.SH,,0.8018,,
2015-01-23,6116.HK,14.38,603157.SH,,0.8012,,
2015-01-26,6116.HK,14.28,603157.SH,,0.8049,,
2015-01-27,6116.HK,14.4,603157.SH,,0.807,,
2015-01-28,6116.HK,14.52,603157.SH,,0.8055,,
2015-01-29,6116.HK,14.38,603157.SH,,0.8066,,
2015-01-30,6116.HK,14.4,603157.SH,,0.8071,,
2015-02-02,6116.HK,14.54,603157.SH,,0.8089,,
2015-02-03,6116.HK,14.2,603157.SH,,0.8088,,
2015-02-04,6116.HK,14.38,603157.SH,,0.8086,,
2015-02-05,6116.HK,14.28,603157.SH,,0.8061,,
2015-02-06,6116.HK,14.28,603157.SH,,0.8064,,
2015-02-09,6116.HK,14.76,603157.SH,,0.8053,,
2015-02-10,6116.HK,14.4,603157.SH,,0.8059,,
2015-02-11,6116.HK,14.38,603157.SH,,0.8058,,
2015-02-12,6116.HK,14.4,603157.SH,,0.8057,,
2015-02-13,6116.HK,14.38,603157.SH,,0.8055,,
2015-02-16,6116.HK,13.98,603157.SH,,0.8052,,
2015-02-17,6116.HK,14.18,603157.SH,,0.8082,,
2015-02-25,6116.HK,14.18,603157.SH,,0.8092,,
2015-02-26,6116.HK,14.12,603157.SH,,0.8086,,
2015-02-27,6116.HK,14.7,603157.SH,,0.8081,,
2015-03-02,6116.HK,14.32,603157.SH,,0.8109,,
2015-03-03,6116.HK,14.32,603157.SH,,0.8106,,
2015-03-04,6116.HK,14.32,603157.SH,,0.8103,,
2015-03-05,6116.HK,14.0,603157.SH,,0.8101,,
2015-03-06,6116.HK,14.06,603157.SH,,0.8094,,
2015-03-09,6116.HK,14.26,603157.SH,,0.8087,,
2015-03-10,6116.HK,14.26,603157.SH,,0.809,,
2015-03-11,6116.HK,14.4,603157.SH,,0.8087,,
2015-03-12,6116.HK,14.6,603157.SH,,0.809,,
2015-03-13,6116.HK,14.5,603157.SH,,0.808,,
2015-03-16,6116.HK,14.3,603157.SH,,0.809,,
2015-03-17,6116.HK,13.72,603157.SH,,0.8082,,
2015-03-18,6116.HK,13.4,603157.SH,,0.8051,,
2015-03-19,6116.HK,13.4,603157.SH,,0.804,,
2015-03-20,6116.HK,13.4,603157.SH,,0.8008,,
2015-03-23,6116.HK,13.4,603157.SH,,0.801,,
2015-03-24,6116.HK,13.4,603157.SH,,0.8007,,
2015-03-25,6116.HK,13.4,603157.SH,,0.8004,,
2015-03-26,6116.HK,12.82,603157.SH,,0.8012,,
2015-03-27,6116.HK,12.86,603157.SH,,0.801,,
2015-03-30,6116.HK,14.0,603157.SH,,0.8024,,
2015-03-31,6116.HK,14.0,603157.SH,,0.801,,
2015-04-01,6116.HK,14.2,603157.SH,,0.8002,,
2015-04-02,6116.HK,14.2,603157.SH,,0.8005,,
2015-04-03,6116.HK,14.2,603157.SH,,0.8005,,
2015-04-07,6116.HK,14.2,603157.SH,,0.8005,,
2015-04-08,6116.HK,14.3,603157.SH,,0.7996,,
2015-04-09,6116.HK,14.6,603157.SH,,0.8008,,
2015-04-10,6116.HK,14.58,603157.SH,,0.8018,,
2015-04-13,6116.HK,14.54,603157.SH,,0.8025,,
2015-04-14,6116.HK,13.82,603157.SH,,0.8034,,
2015-04-15,6116.HK,14.5,603157.SH,,0.8021,,
2015-04-16,6116.HK,14.48,603157.SH,,0.8007,,
2015-04-17,6116.HK,14.54,603157.SH,,0.7994,,
2015-04-20,6116.HK,14.0,603157.SH,,0.799,,
2015-04-21,6116.HK,14.02,603157.SH,,0.8001,,
2015-04-22,6116.HK,14.56,603157.SH,,0.7998,,
2015-04-23,6116.HK,14.58,603157.SH,,0.7989,,
2015-04-24,6116.HK,14.6,603157.SH,,0.7995,,
2015-04-27,6116.HK,14.28,603157.SH,,0.7994,,
2015-04-28,6116.HK,16.46,603157.SH,,0.8022,,
2015-04-29,6116.HK,14.68,603157.SH,,0.8008,,
2015-04-30,6116.HK,14.7,603157.SH,,0.8002,,
2015-05-04,6116.HK,14.9,603157.SH,,0.801,,
2015-05-05,6116.HK,15.0,603157.SH,,0.8014,,
2015-05-06,6116.HK,15.4,603157.SH,,0.8011,,
2015-05-07,6116.HK,14.46,603157.SH,,0.8004,,
2015-05-08,6116.HK,14.38,603157.SH,,0.8011,,
2015-05-11,6116.HK,14.36,603157.SH,,0.8011,,
2015-05-12,6116.HK,14.66,603157.SH,,0.8013,,
2015-05-13,6116.HK,14.52,603157.SH,,0.8009,,
2015-05-14,6116.HK,14.62,603157.SH,,0.8001,,
2015-05-15,6116.HK,14.3,603157.SH,,0.8,,
2015-05-18,6116.HK,14.26,603157.SH,,0.8008,,
2015-05-19,6116.HK,13.9,603157.SH,,0.8004,,
2015-05-20,6116.HK,13.82,603157.SH,,0.8008,,
2015-05-21,6116.HK,13.74,603157.SH,,0.8006,,
2015-05-22,6116.HK,13.88,603157.SH,,0.7996,,
2015-05-25,6116.HK,13.88,603157.SH,,0.7996,,
2015-05-26,6116.HK,13.9,603157.SH,,0.7996,,
2015-05-27,6116.HK,13.74,603157.SH,,0.8006,,
2015-05-28,6116.HK,13.74,603157.SH,,0.8003,,
2015-05-29,6116.HK,13.96,603157.SH,,0.8002,,
2015-06-01,6116.HK,14.02,603157.SH,,0.8003,,
2015-06-02,6116.HK,14.1,603157.SH,,0.8,,
2015-06-03,6116.HK,13.92,603157.SH,,0.7996,,
2015-06-04,6116.HK,13.88,603157.SH,,0.7998,,
2015-06-05,6116.HK,13.84,603157.SH,,0.8003,,
2015-06-08,6116.HK,14.04,603157.SH,,0.8006,,
2015-06-09,6116.HK,13.9,603157.SH,,0.8014,,
2015-06-10,6116.HK,13.72,603157.SH,,0.8015,,
2015-06-11,6116.HK,13.74,603157.SH,,0.8009,,
2015-06-12,6116.HK,13.88,603157.SH,,0.8011,,
2015-06-15,6116.HK,14.1,603157.SH,,0.8015,,
2015-06-16,6116.HK,14.06,603157.SH,,0.8014,,
2015-06-17,6116.HK,14.0,603157.SH,,0.8011,,
2015-06-18,6116.HK,14.0,603157.SH,,0.8009,,
2015-06-19,6116.HK,14.02,603157.SH,,0.8004,,
2015-06-23,6116.HK,14.44,603157.SH,,0.8009,,
2015-06-24,6116.HK,14.5,603157.SH,,0.7999,,
2015-06-25,6116.HK,14.18,603157.SH,,0.8003,,
2015-06-26,6116.HK,14.0,603157.SH,,0.8007,,
2015-06-29,6116.HK,14.08,603157.SH,,0.8006,,
2015-06-30,6116.HK,14.02,603157.SH,,0.8009,,
2015-07-01,6116.HK,14.02,603157.SH,,0.8009,,
2015-07-02,6116.HK,14.5,603157.SH,,0.8002,,
2015-07-03,6116.HK,14.4,603157.SH,,0.8002,,
2015-07-06,6116.HK,14.5,603157.SH,,0.8005,,
2015-07-07,6116.HK,14.44,603157.SH,,0.8014,,
2015-07-08,6116.HK,13.88,603157.SH,,0.8021,,
2015-07-09,6116.HK,14.34,603157.SH,,0.8019,,
2015-07-10,6116.HK,14.4,603157.SH,,0.8018,,
2015-07-13,6116.HK,14.4,603157.SH,,0.8019,,
2015-07-14,6116.HK,14.48,603157.SH,,0.8018,,
2015-07-15,6116.HK,14.4,603157.SH,,0.8018,,
2015-07-16,6116.HK,14.4,603157.SH,,0.8016,,
2015-07-17,6116.HK,14.42,603157.SH,,0.8017,,
2015-07-20,6116.HK,14.4,603157.SH,,0.8017,,
2015-07-21,6116.HK,14.08,603157.SH,,0.8017,,
2015-07-22,6116.HK,14.08,603157.SH,,0.8011,,
2015-07-23,6116.HK,14.08,603157.SH,,0.8014,,
2015-07-24,6116.HK,13.86,603157.SH,,0.8019,,
2015-07-27,6116.HK,12.9,603157.SH,,0.8029,,
2015-07-28,6116.HK,13.16,603157.SH,,0.8027,,
2015-07-29,6116.HK,13.54,603157.SH,,0.8022,,
2015-07-30,6116.HK,13.52,603157.SH,,0.8023,,
2015-07-31,6116.HK,13.5,603157.SH,,0.8022,,
2015-08-03,6116.HK,12.88,603157.SH,,0.8028,,
2015-08-04,6116.HK,13.68,603157.SH,,0.8021,,
2015-08-05,6116.HK,13.36,603157.SH,,0.8018,,
2015-08-06,6116.HK,13.44,603157.SH,,0.8021,,
2015-08-07,6116.HK,13.48,603157.SH,,0.8023,,
2015-08-10,6116.HK,13.5,603157.SH,,0.8021,,
2015-08-11,6116.HK,13.7,603157.SH,,0.8018,,
2015-08-12,6116.HK,13.94,603157.SH,,0.8232,,
2015-08-13,6116.HK,14.06,603157.SH,,0.8438,,
2015-08-14,6116.HK,14.04,603157.SH,,0.8327,,
2015-08-17,6116.HK,14.0,603157.SH,,0.8301,,
2015-08-18,6116.HK,14.04,603157.SH,,0.831,,
2015-08-19,6116.HK,14.06,603157.SH,,0.8305,,
2015-08-20,6116.HK,13.96,603157.SH,,0.8303,,
2015-08-21,6116.HK,13.8,603157.SH,,0.8315,,
2015-08-24,6116.HK,13.84,603157.SH,,0.8321,,
2015-08-25,6116.HK,13.94,603157.SH,,0.8382,,
2015-08-26,6116.HK,13.9,603157.SH,,0.8346,,
2015-08-27,6116.HK,13.9,603157.SH,,0.837,,
2015-08-28,6116.HK,14.06,603157.SH,,0.8356,,
2015-08-31,6116.HK,14.08,603157.SH,,0.8338,,
2015-09-01,6116.HK,13.96,603157.SH,,0.8316,,
2015-09-02,6116.HK,13.76,603157.SH,,0.8281,,
2015-09-07,6116.HK,13.96,603157.SH,,0.8344,,
2015-09-08,6116.HK,13.92,603157.SH,,0.8372,,
2015-09-09,6116.HK,14.0,603157.SH,,0.8336,,
2015-09-10,6116.HK,13.92,603157.SH,,0.8341,,
2015-09-11,6116.HK,14.04,603157.SH,,0.8253,,
2015-09-14,6116.HK,14.04,603157.SH,,0.8281,,
2015-09-15,6116.HK,14.0,603157.SH,,0.8262,,
2015-09-16,6116.HK,14.0,603157.SH,,0.8259,,
2015-09-17,6116.HK,14.06,603157.SH,,0.8262,,
2015-09-18,6116.HK,14.1,603157.SH,,0.8269,,
2015-09-21,6116.HK,13.98,603157.SH,,0.8248,,
2015-09-22,6116.HK,13.72,603157.SH,,0.8268,,
2015-09-23,6116.HK,13.6,603157.SH,,0.8273,,
2015-09-24,6116.HK,13.6,603157.SH,,0.8296,,
2015-09-25,6116.HK,13.56,603157.SH,,0.8293,,
2015-09-28,6116.HK,13.56,603157.SH,,0.8293,,
2015-09-29,6116.HK,13.56,603157.SH,,0.8258,,
2015-09-30,6116.HK,13.66,603157.SH,,0.8184,,
2015-10-08,6116.HK,13.22,603157.SH,,0.8183,,
2015-10-09,6116.HK,13.78,603157.SH,,0.8197,,
2015-10-12,6116.HK,13.78,603157.SH,,0.8185,,
2015-10-13,6116.HK,13.78,603157.SH,,0.8156,,
2015-10-14,6116.HK,13.2,603157.SH,,0.8185,,
2015-10-15,6116.HK,13.3,603157.SH,,0.8197,,
2015-10-16,6116.HK,13.12,603157.SH,,0.8193,,
2015-10-19,6116.HK,13.14,603157.SH,,0.8214,,
2015-10-20,6116.HK,13.42,603157.SH,,0.8222,,
2015-10-21,6116.HK,13.42,603157.SH,,0.8222,,
2015-10-22,6116.HK,13.36,603157.SH,,0.8223,,
2015-10-23,6116.HK,13.58,603157.SH,,0.8242,,
2015-10-26,6116.HK,13.6,603157.SH,,0.824,,
2015-10-27,6116.HK,13.7,603157.SH,,0.8248,,
2015-10-28,6116.HK,13.7,603157.SH,,0.8251,,
2015-10-29,6116.HK,13.298,603157.SH,,0.8264,,
2015-10-30,6116.HK,13.26,603157.SH,,0.8211,,
2015-11-02,6116.HK,13.22,603157.SH,,0.817,,
2015-11-03,6116.HK,13.28,603157.SH,,0.819,,
2015-11-04,6116.HK,13.68,603157.SH,,0.8195,,
2015-11-05,6116.HK,13.44,603157.SH,,0.8194,,
2015-11-06,6116.HK,13.48,603157.SH,,0.822,,
2015-11-09,6116.HK,13.5,603157.SH,,0.8225,,
2015-11-10,6116.HK,13.66,603157.SH,,0.8247,,
2015-11-11,6116.HK,13.66,603157.SH,,0.8246,,
2015-11-12,6116.HK,13.66,603157.SH,,0.8249,,
2015-11-13,6116.HK,13.5,603157.SH,,0.8253,,
2015-11-16,6116.HK,13.5,603157.SH,,0.8275,,
2015-11-17,6116.HK,13.78,603157.SH,,0.8256,,
2015-11-18,6116.HK,13.46,603157.SH,,0.8262,,
2015-11-19,6116.HK,13.48,603157.SH,,0.828,,
2015-11-20,6116.HK,13.44,603157.SH,,0.8272,,
2015-11-23,6116.HK,13.54,603157.SH,,0.8275,,
2015-11-24,6116.HK,13.7,603157.SH,,0.8292,,
2015-11-25,6116.HK,13.7,603157.SH,,0.8296,,
2015-11-26,6116.HK,13.7,603157.SH,,0.8286,,
2015-11-27,6116.HK,13.32,603157.SH,,0.8303,,
2015-11-30,6116.HK,13.32,603157.SH,,0.8327,,
2015-12-01,6116.HK,13.32,603157.SH,,0.8289,,
2015-12-02,6116.HK,13.22,603157.SH,,0.8315,,
2015-12-03,6116.HK,13.24,603157.SH,,0.8311,,
2015-12-04,6116.HK,13.3,603157.SH,,0.832,,
2015-12-07,6116.HK,13.3,603157.SH,,0.8316,,
2015-12-08,6116.HK,13.3,603157.SH,,0.8345,,
2015-12-09,6116.HK,13.3,603157.SH,,0.8373,,
2015-12-10,6116.HK,13.3,603157.SH,,0.8395,,
2015-12-11,6116.HK,13.32,603157.SH,,0.8418,,
2015-12-14,6116.HK,13.32,603157.SH,,0.842,,
2015-12-15,6116.HK,13.4,603157.SH,,0.8453,,
2015-12-16,6116.HK,13.4,603157.SH,,0.8441,,
2015-12-17,6116.HK,13.4,603157.SH,,0.8436,,
2015-12-18,6116.HK,13.36,603157.SH,,0.8453,,
2015-12-21,6116.HK,13.36,603157.SH,,0.8469,,
