,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,2208.HK,12.82,002202.SZ,14.11,0.8018,17.597904714392616,4.777904714392616
2015-01-08,2208.HK,13.58,002202.SZ,14.5,0.8013,18.095594658679644,4.515594658679644
2015-01-09,2208.HK,13.56,002202.SZ,14.16,0.8017,17.66246725707871,4.102467257078709
2015-01-12,2208.HK,13.16,002202.SZ,13.81,0.8011,17.238796654599923,4.078796654599923
2015-01-13,2208.HK,13.16,002202.SZ,13.82,0.7998,17.27931982995749,4.11931982995749
2015-01-14,2208.HK,13.52,002202.SZ,14.18,0.7995,17.736085053158224,4.216085053158224
2015-01-15,2208.HK,13.48,002202.SZ,14.25,0.7992,17.83033033033033,4.35033033033033
2015-01-16,2208.HK,13.16,002202.SZ,14.64,0.7983,18.338970311912814,5.178970311912813
2015-01-19,2208.HK,12.54,002202.SZ,13.67,0.8034,17.015185461787404,4.4751854617874045
2015-01-20,2208.HK,12.82,002202.SZ,14.0,0.8028,17.438963627304435,4.618963627304435
2015-01-21,2208.HK,12.94,002202.SZ,14.61,0.8024,18.207876370887337,5.267876370887338
2015-01-22,2208.HK,12.8,002202.SZ,14.53,0.8018,18.121726116238463,5.321726116238462
2015-01-23,2208.HK,12.86,002202.SZ,14.66,0.8012,18.297553669495755,5.437553669495756
2015-01-26,2208.HK,12.74,002202.SZ,15.26,0.8049,18.95887687911542,6.2188768791154185
2015-01-27,2208.HK,12.84,002202.SZ,15.56,0.807,19.281288723667906,6.441288723667906
2015-01-28,2208.HK,12.76,002202.SZ,15.17,0.8055,18.83302296710118,6.0730229671011795
2015-01-29,2208.HK,12.12,002202.SZ,14.79,0.8066,18.33622613439127,6.216226134391272
2015-01-30,2208.HK,12.42,002202.SZ,14.67,0.8071,18.176186346177673,5.756186346177673
2015-02-02,2208.HK,11.8,002202.SZ,14.44,0.8089,17.851403140066758,6.051403140066757
2015-02-03,2208.HK,12.18,002202.SZ,14.66,0.8088,18.125618199802176,5.945618199802176
2015-02-04,2208.HK,12.08,002202.SZ,14.3,0.8086,17.684887459807076,5.604887459807076
2015-02-05,2208.HK,12.26,002202.SZ,14.0,0.8061,17.367572261506016,5.107572261506016
2015-02-06,2208.HK,11.78,002202.SZ,13.4,0.8064,16.617063492063494,4.8370634920634945
2015-02-09,2208.HK,11.58,002202.SZ,13.53,0.8053,16.801192102322116,5.2211921023221155
2015-02-10,2208.HK,11.84,002202.SZ,13.8,0.8059,17.123712619431693,5.283712619431693
2015-02-11,2208.HK,11.62,002202.SZ,13.77,0.8058,17.088607594936708,5.468607594936708
