,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,0347.HK,6.86,000898.SZ,6.35,0.8018,7.919680718383637,1.0596807183836363
2015-01-08,0347.HK,6.74,000898.SZ,6.05,0.8013,7.5502308748284035,0.8102308748284033
2015-01-09,0347.HK,6.53,000898.SZ,5.9,0.8017,7.359361357116129,0.8293613571161291
2015-01-12,0347.HK,6.43,000898.SZ,5.65,0.8011,7.052802396704531,0.6228023967045315
2015-01-13,0347.HK,6.3,000898.SZ,5.6,0.7998,7.001750437609402,0.7017504376094026
2015-01-14,0347.HK,6.08,000898.SZ,5.57,0.7995,6.966854283927455,0.8868542839274554
2015-01-15,0347.HK,5.91,000898.SZ,5.82,0.7992,7.282282282282282,1.3722822822822822
2015-01-16,0347.HK,6.01,000898.SZ,5.81,0.7983,7.27796567706376,1.26796567706376
2015-01-19,0347.HK,5.62,000898.SZ,5.23,0.8034,6.509833208862336,0.8898332088623357
2015-01-20,0347.HK,5.62,000898.SZ,5.3,0.8028,6.601893373193822,0.981893373193822
2015-01-21,0347.HK,5.76,000898.SZ,5.5,0.8024,6.85443668993021,1.0944366899302098
2015-01-22,0347.HK,5.62,000898.SZ,5.54,0.8018,6.909453729109504,1.2894537291095043
2015-01-23,0347.HK,5.77,000898.SZ,5.48,0.8012,6.839740389415876,1.0697403894158768
2015-01-26,0347.HK,5.74,000898.SZ,5.61,0.8049,6.969809914275066,1.2298099142750658
2015-01-27,0347.HK,5.71,000898.SZ,5.53,0.807,6.852540272614622,1.1425402726146219
2015-01-28,0347.HK,5.76,000898.SZ,5.4,0.8055,6.703910614525141,0.9439106145251408
2015-01-29,0347.HK,5.7,000898.SZ,5.43,0.8066,6.731961319117282,1.0319613191172818
2015-01-30,0347.HK,5.78,000898.SZ,5.33,0.8071,6.603890472060463,0.8238904720604632
2015-02-02,0347.HK,5.41,000898.SZ,5.09,0.8089,6.292495982198047,0.8824959821980469
2015-02-03,0347.HK,5.42,000898.SZ,5.18,0.8088,6.404549950544015,0.9845499505440154
2015-02-04,0347.HK,5.82,000898.SZ,5.3,0.8086,6.554538708879544,0.7345387088795441
2015-02-05,0347.HK,5.74,000898.SZ,5.13,0.8061,6.363974692966133,0.623974692966133
2015-02-06,0347.HK,5.75,000898.SZ,4.94,0.8064,6.125992063492064,0.37599206349206415
2015-02-09,0347.HK,5.6,000898.SZ,4.94,0.8053,6.134359865888489,0.5343598658884892
2015-02-10,0347.HK,5.56,000898.SZ,5.06,0.8059,6.2786946271249535,0.7186946271249539
2015-02-11,0347.HK,5.5,000898.SZ,5.1,0.8058,6.329113924050633,0.8291139240506329
2015-02-12,0347.HK,5.47,000898.SZ,5.11,0.8057,6.34231103388358,0.8723110338835802
2015-02-13,0347.HK,5.68,000898.SZ,5.33,0.8055,6.617008069522036,0.9370080695220366
2015-02-16,0347.HK,5.72,000898.SZ,5.34,0.8052,6.631892697466467,0.9118926974664676
2015-02-17,0347.HK,5.74,000898.SZ,5.39,0.8082,6.669141301658005,0.9291413016580048
2015-02-25,0347.HK,5.79,000898.SZ,5.37,0.8092,6.636183885318833,0.8461838853188333
2015-02-26,0347.HK,5.81,000898.SZ,5.48,0.8086,6.777145683898096,0.9671456838980967
2015-02-27,0347.HK,5.88,000898.SZ,5.52,0.8081,6.830837767603018,0.9508377676030184
2015-03-02,0347.HK,5.88,000898.SZ,5.69,0.8109,7.016894808237762,1.136894808237762
2015-03-03,0347.HK,6.0,000898.SZ,5.47,0.8106,6.748087836170738,0.7480878361707379
2015-03-04,0347.HK,5.93,000898.SZ,5.48,0.8103,6.7629273108725165,0.8329273108725168
2015-03-05,0347.HK,5.79,000898.SZ,5.35,0.8101,6.604122947784224,0.8141229477842238
2015-03-06,0347.HK,5.87,000898.SZ,5.39,0.8094,6.659253768223375,0.7892537682233751
2015-03-09,0347.HK,5.82,000898.SZ,5.44,0.8087,6.726845554593793,0.9068455545937928
2015-03-10,0347.HK,5.52,000898.SZ,5.42,0.809,6.699629171817057,1.1796291718170577
2015-03-11,0347.HK,5.49,000898.SZ,5.39,0.8087,6.665017930011129,1.175017930011129
2015-03-12,0347.HK,5.19,000898.SZ,5.51,0.809,6.810877626699629,1.6208776266996283
2015-03-13,0347.HK,5.23,000898.SZ,5.56,0.808,6.88118811881188,1.6511881188118798
2015-03-16,0347.HK,5.26,000898.SZ,5.64,0.809,6.9715698393077865,1.7115698393077867
2015-03-17,0347.HK,5.3,000898.SZ,5.77,0.8082,7.139321950012373,1.8393219500123728
2015-03-18,0347.HK,5.42,000898.SZ,6.14,0.8051,7.626381815923487,2.2063818159234874
2015-03-19,0347.HK,5.42,000898.SZ,5.98,0.804,7.437810945273632,2.0178109452736317
2015-03-20,0347.HK,5.26,000898.SZ,6.03,0.8008,7.5299700299700305,2.2699700299700307
2015-03-23,0347.HK,5.31,000898.SZ,6.18,0.801,7.715355805243445,2.4053558052434454
2015-03-24,0347.HK,5.37,000898.SZ,6.39,0.8007,7.980517047583365,2.6105170475833646
2015-03-25,0347.HK,5.33,000898.SZ,6.11,0.8004,7.63368315842079,2.3036831584207897
2015-03-26,0347.HK,5.26,000898.SZ,6.08,0.8012,7.588617074388417,2.3286170743884176
2015-03-27,0347.HK,5.24,000898.SZ,6.11,0.801,7.62796504369538,2.38796504369538
2015-03-30,0347.HK,5.65,000898.SZ,6.32,0.8024,7.876370887337987,2.2263708873379864
2015-03-31,0347.HK,5.71,000898.SZ,6.32,0.801,7.890137328339575,2.1801373283395753
2015-04-01,0347.HK,5.69,000898.SZ,6.33,0.8002,7.910522369407648,2.2205223694076475
2015-04-02,0347.HK,5.7,000898.SZ,6.32,0.8005,7.895065584009994,2.1950655840099937
2015-04-03,0347.HK,5.7,000898.SZ,6.48,0.8005,8.094940662086197,2.3949406620861966
2015-04-07,0347.HK,5.7,000898.SZ,6.57,0.8005,8.20737039350406,2.5073703935040603
2015-04-08,0347.HK,6.27,000898.SZ,6.51,0.7996,8.141570785392696,1.8715707853926968
2015-04-09,0347.HK,6.39,000898.SZ,6.56,0.8008,8.191808191808192,1.8018081918081927
2015-04-10,0347.HK,6.52,000898.SZ,6.79,0.8018,8.468445996507858,1.9484459965078589
2015-04-13,0347.HK,6.93,000898.SZ,7.13,0.8025,8.884735202492212,1.9547352024922127
2015-04-14,0347.HK,6.47,000898.SZ,7.12,0.8034,8.862335075927309,2.392335075927309
2015-04-15,0347.HK,6.12,000898.SZ,6.86,0.8021,8.552549557411794,2.432549557411794
2015-04-16,0347.HK,6.25,000898.SZ,6.94,0.8007,8.667416010990385,2.417416010990385
2015-04-17,0347.HK,6.45,000898.SZ,7.12,0.7994,8.906680010007506,2.4566800100075055
2015-04-20,0347.HK,6.29,000898.SZ,7.16,0.799,8.961201501877346,2.671201501877346
2015-04-21,0347.HK,6.27,000898.SZ,7.36,0.8001,9.198850143732033,2.928850143732033
2015-04-22,0347.HK,6.35,000898.SZ,7.62,0.7998,9.527381845461367,3.177381845461367
2015-04-23,0347.HK,6.56,000898.SZ,7.98,0.7989,9.988734509951183,3.428734509951183
2015-04-24,0347.HK,6.5,000898.SZ,7.7,0.7995,9.631019387116948,3.1310193871169485
2015-04-27,0347.HK,6.92,000898.SZ,8.1,0.7994,10.13259944958719,3.2125994495871897
2015-04-28,0347.HK,6.74,000898.SZ,7.69,0.8022,9.586138120169535,2.8461381201695346
2015-04-29,0347.HK,6.59,000898.SZ,7.58,0.8008,9.465534465534466,2.875534465534466
2015-04-30,0347.HK,6.47,000898.SZ,7.31,0.8002,9.135216195951012,2.665216195951012
2015-05-04,0347.HK,6.56,000898.SZ,7.74,0.801,9.662921348314606,3.1029213483146068
2015-05-05,0347.HK,6.44,000898.SZ,7.12,0.8014,8.884452208634888,2.444452208634888
2015-05-06,0347.HK,6.28,000898.SZ,6.75,0.8011,8.425914367744351,2.145914367744351
2015-05-07,0347.HK,6.06,000898.SZ,6.39,0.8004,7.983508245877061,1.9235082458770618
2015-05-08,0347.HK,6.31,000898.SZ,6.64,0.8011,8.28860317064037,1.97860317064037
2015-05-11,0347.HK,6.33,000898.SZ,6.82,0.8011,8.513294220446886,2.1832942204468857
2015-05-12,0347.HK,6.26,000898.SZ,6.85,0.8013,8.548608511169348,2.2886085111693486
2015-05-13,0347.HK,6.65,000898.SZ,7.54,0.8009,9.414408790111125,2.7644087901111245
2015-05-14,0347.HK,6.41,000898.SZ,7.31,0.8001,9.136357955255592,2.726357955255592
2015-05-15,0347.HK,6.45,000898.SZ,6.93,0.8,8.6625,2.2124999999999995
2015-05-18,0347.HK,6.34,000898.SZ,6.76,0.8008,8.441558441558442,2.101558441558442
2015-05-19,0347.HK,6.45,000898.SZ,7.02,0.8004,8.770614692653673,2.320614692653673
2015-05-20,0347.HK,6.39,000898.SZ,7.0,0.8008,8.741258741258742,2.351258741258742
2015-05-21,0347.HK,6.39,000898.SZ,7.03,0.8006,8.780914314264303,2.390914314264303
2015-05-22,0347.HK,6.49,000898.SZ,7.3,0.7996,9.129564782391196,2.6395647823911954
2015-05-25,0347.HK,6.49,000898.SZ,7.5,0.7996,9.379689844922462,2.8896898449224615
2015-05-26,0347.HK,6.68,000898.SZ,7.61,0.7996,9.517258629314657,2.8372586293146576
2015-05-27,0347.HK,6.71,000898.SZ,7.81,0.8006,9.755183612290782,3.0451836122907823
2015-05-28,0347.HK,6.46,000898.SZ,7.05,0.8003,8.809196551293265,2.3491965512932653
2015-05-29,0347.HK,6.4,000898.SZ,7.01,0.8002,8.760309922519369,2.3603099225193684
2015-06-01,0347.HK,6.57,000898.SZ,7.36,0.8003,9.196551293265026,2.6265512932650257
2015-06-02,0347.HK,6.43,000898.SZ,7.63,0.8,9.5375,3.1075
2015-06-03,0347.HK,6.28,000898.SZ,7.6,0.7996,9.504752376188094,3.2247523761880936
2015-06-04,0347.HK,6.22,000898.SZ,7.8,0.7998,9.752438109527382,3.5324381095273827
2015-06-05,0347.HK,6.26,000898.SZ,8.18,0.8003,10.221167062351618,3.9611670623516186
2015-06-08,0347.HK,6.21,000898.SZ,8.23,0.8006,10.279790157381964,4.069790157381964
2015-06-09,0347.HK,5.89,000898.SZ,8.1,0.8014,10.107312203643623,4.2173122036436235
2015-06-10,0347.HK,5.79,000898.SZ,8.0,0.8015,9.981285090455396,4.191285090455396
2015-06-11,0347.HK,5.78,000898.SZ,8.06,0.8009,10.063678361842928,4.283678361842928
