,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,0895.HK,27.75,002672.SZ,37.01,0.8018,46.158643053130454,18.408643053130454
2015-01-08,0895.HK,28.35,002672.SZ,37.2,0.8013,46.42456008985399,18.07456008985399
2015-01-09,0895.HK,29.25,002672.SZ,36.0,0.8017,44.904577772234006,15.654577772234006
2015-01-12,0895.HK,28.55,002672.SZ,35.21,0.8011,43.95206590937461,15.40206590937461
2015-01-13,0895.HK,29.7,002672.SZ,36.33,0.7998,45.423855963990995,15.723855963990996
2015-01-14,0895.HK,28.1,002672.SZ,34.85,0.7995,43.58974358974359,15.48974358974359
2015-01-15,0895.HK,27.3,002672.SZ,35.06,0.7992,43.86886886886887,16.568868868868872
2015-01-16,0895.HK,27.45,002672.SZ,35.09,0.7983,43.955906300889396,16.505906300889396
2015-01-19,0895.HK,26.55,002672.SZ,34.63,0.8034,43.10430669653971,16.554306696539708
2015-01-20,0895.HK,26.95,002672.SZ,35.8,0.8028,44.59392127553562,17.64392127553562
2015-01-21,0895.HK,27.6,002672.SZ,37.47,0.8024,46.69740777666999,19.09740777666999
2015-01-22,0895.HK,27.15,002672.SZ,37.24,0.8018,46.44549763033176,19.29549763033176
2015-01-23,0895.HK,26.9,002672.SZ,36.54,0.8012,45.60659011482775,18.706590114827755
2015-01-26,0895.HK,26.7,002672.SZ,36.89,0.8049,45.83178034538452,19.131780345384524
2015-01-27,0895.HK,26.3,002672.SZ,37.21,0.807,46.109045848822795,19.809045848822795
2015-01-28,0895.HK,26.75,002672.SZ,36.6,0.8055,45.43761638733706,18.68761638733706
2015-01-29,0895.HK,26.6,002672.SZ,36.03,0.8066,44.66898090751302,18.068980907513016
2015-01-30,0895.HK,26.9,002672.SZ,36.29,0.8071,44.96344938669309,18.063449386693094
2015-02-02,0895.HK,26.3,002672.SZ,35.84,0.8089,44.30708369390531,18.00708369390531
2015-02-03,0895.HK,26.2,002672.SZ,36.3,0.8088,44.881305637982194,18.681305637982195
2015-02-04,0895.HK,26.2,002672.SZ,35.78,0.8086,44.24931981202078,18.04931981202078
2015-02-05,0895.HK,25.35,002672.SZ,35.43,0.8061,43.95236323036844,18.60236323036844
2015-02-06,0895.HK,25.0,002672.SZ,33.8,0.8064,41.91468253968254,16.914682539682538
2015-02-09,0895.HK,25.15,002672.SZ,34.5,0.8053,42.84117720104309,17.69117720104309
2015-02-10,0895.HK,24.75,002672.SZ,35.6,0.8059,44.17421516317162,19.424215163171617
2015-02-11,0895.HK,25.0,002672.SZ,36.17,0.8058,44.887068751551254,19.887068751551254
2015-02-12,0895.HK,24.7,002672.SZ,35.4,0.8057,43.93694923668859,19.23694923668859
2015-02-13,0895.HK,25.5,002672.SZ,35.88,0.8055,44.543761638733706,19.043761638733706
2015-02-16,0895.HK,25.85,002672.SZ,36.77,0.8052,45.66567312468952,19.815673124689518
2015-02-17,0895.HK,25.55,002672.SZ,36.54,0.8082,45.211581291759465,19.661581291759465
2015-02-25,0895.HK,26.9,002672.SZ,39.09,0.8092,48.306969846762236,21.406969846762237
2015-02-26,0895.HK,27.6,002672.SZ,38.99,0.8086,48.2191441998516,20.619144199851597
2015-02-27,0895.HK,27.05,002672.SZ,39.18,0.8081,48.48409850266056,21.434098502660557
2015-03-02,0895.HK,29.2,002672.SZ,43.1,0.8109,53.15082007645826,23.95082007645826
2015-03-03,0895.HK,29.4,002672.SZ,44.0,0.8106,54.280779669380706,24.880779669380708
2015-03-04,0895.HK,29.0,002672.SZ,42.99,0.8103,53.054424287301,24.054424287301003
2015-03-05,0895.HK,29.8,002672.SZ,42.39,0.8101,52.32687322552771,22.526873225527712
2015-03-06,0895.HK,29.25,002672.SZ,40.91,0.8094,50.54361255250802,21.293612552508023
2015-03-09,0895.HK,29.6,002672.SZ,41.39,0.8087,51.180907629528875,21.580907629528873
2015-03-10,0895.HK,28.95,002672.SZ,40.85,0.809,50.49443757725587,21.544437577255874
2015-03-11,0895.HK,28.1,002672.SZ,40.23,0.8087,49.74650673921108,21.646506739211077
2015-03-12,0895.HK,28.0,002672.SZ,40.06,0.809,49.51792336217552,21.517923362175523
2015-03-13,0895.HK,28.4,002672.SZ,40.5,0.808,50.12376237623762,21.723762376237623
2015-03-16,0895.HK,28.25,002672.SZ,42.25,0.809,52.22496909765142,23.974969097651417
2015-03-17,0895.HK,28.5,002672.SZ,41.9,0.8082,51.84360306854739,23.343603068547388
2015-03-18,0895.HK,28.9,002672.SZ,42.35,0.8051,52.60216122220842,23.702161222208424
2015-03-19,0895.HK,28.5,002672.SZ,41.86,0.804,52.06467661691542,23.56467661691542
2015-03-20,0895.HK,28.8,002672.SZ,41.54,0.8008,51.87312687312688,23.073126873126878
2015-03-23,0895.HK,29.5,002672.SZ,45.69,0.801,57.04119850187265,27.54119850187265
2015-03-24,0895.HK,30.4,002672.SZ,50.26,0.8007,62.770076183339576,32.37007618333958
2015-03-25,0895.HK,30.4,002672.SZ,50.26,0.8004,62.793603198400795,32.3936031984008
2015-03-26,0895.HK,30.4,002672.SZ,50.26,0.8012,62.73090364453319,32.330903644533194
2015-03-27,0895.HK,30.4,002672.SZ,50.26,0.801,62.7465667915106,32.346566791510604
2015-03-30,0895.HK,30.4,002672.SZ,50.26,0.8024,62.6370887337986,32.2370887337986
2015-03-31,0895.HK,30.4,002672.SZ,50.26,0.801,62.7465667915106,32.346566791510604
2015-04-01,0895.HK,30.4,002672.SZ,50.26,0.8002,62.8092976755811,32.4092976755811
2015-04-02,0895.HK,30.4,002672.SZ,50.26,0.8005,62.78575890068707,32.38575890068707
2015-04-03,0895.HK,30.4,002672.SZ,50.26,0.8005,62.78575890068707,32.38575890068707
2015-04-07,0895.HK,30.4,002672.SZ,50.26,0.8005,62.78575890068707,32.38575890068707
2015-04-08,0895.HK,30.4,002672.SZ,50.26,0.7996,62.856428214107055,32.456428214107056
2015-04-09,0895.HK,30.4,002672.SZ,50.26,0.8008,62.76223776223776,32.36223776223776
2015-04-10,0895.HK,30.4,002672.SZ,50.26,0.8018,62.68396108755301,32.28396108755301
2015-04-13,0895.HK,30.4,002672.SZ,50.26,0.8025,62.62928348909657,32.229283489096574
2015-04-14,0895.HK,30.4,002672.SZ,50.26,0.8034,62.55912372417227,32.15912372417227
2015-04-15,0895.HK,30.4,002672.SZ,50.26,0.8021,62.660516145119054,32.260516145119055
2015-04-16,0895.HK,30.4,002672.SZ,50.26,0.8007,62.770076183339576,32.37007618333958
2015-04-17,0895.HK,30.4,002672.SZ,50.26,0.7994,62.87215411558669,32.47215411558669
2015-04-20,0895.HK,30.4,002672.SZ,50.26,0.799,62.903629536921144,32.503629536921146
2015-04-21,0895.HK,30.4,002672.SZ,50.26,0.8001,62.81714785651793,32.41714785651793
2015-04-22,0895.HK,30.4,002672.SZ,50.26,0.7998,62.84071017754439,32.44071017754439
2015-04-23,0895.HK,30.4,002672.SZ,50.26,0.7989,62.911503317060955,32.511503317060956
2015-04-24,0895.HK,30.4,002672.SZ,50.26,0.7995,62.86429018136335,32.46429018136335
2015-04-27,0895.HK,46.45,002672.SZ,55.29,0.7994,69.16437327995997,22.714373279959972
2015-04-28,0895.HK,45.0,002672.SZ,56.0,0.8022,69.80802792321117,24.80802792321117
2015-04-29,0895.HK,45.0,002672.SZ,54.0,0.8008,67.43256743256744,22.43256743256744
2015-04-30,0895.HK,42.05,002672.SZ,51.56,0.8002,64.43389152711822,22.383891527118223
2015-05-04,0895.HK,42.3,002672.SZ,51.94,0.801,64.84394506866417,22.543945068664172
2015-05-05,0895.HK,43.8,002672.SZ,50.21,0.8014,62.65285749937609,18.852857499376093
2015-05-06,0895.HK,44.55,002672.SZ,50.1,0.8011,62.53900886281363,17.989008862813634
