,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,1635.HK,,600635.SH,9.03,0.8018,11.262160139685706,
2015-01-08,1635.HK,,600635.SH,8.6,0.8013,10.732559590665169,
2015-01-09,1635.HK,,600635.SH,8.41,0.8017,10.490208307346888,
2015-01-12,1635.HK,,600635.SH,8.25,0.8011,10.298339782798651,
2015-01-13,1635.HK,,600635.SH,8.34,0.7998,10.427606901725431,
2015-01-14,1635.HK,,600635.SH,8.12,0.7995,10.156347717323326,
2015-01-15,1635.HK,,600635.SH,8.47,0.7992,10.598098098098099,
2015-01-16,1635.HK,,600635.SH,8.39,0.7983,10.50983339596643,
2015-01-19,1635.HK,,600635.SH,7.88,0.8034,9.808314662683594,
2015-01-20,1635.HK,,600635.SH,8.22,0.8028,10.239162929745891,
2015-01-21,1635.HK,,600635.SH,8.69,0.8024,10.83000997008973,
2015-01-22,1635.HK,,600635.SH,8.77,0.8018,10.93788974806685,
2015-01-23,1635.HK,,600635.SH,8.93,0.8012,11.145781328007986,
2015-01-26,1635.HK,,600635.SH,9.55,0.8049,11.864827928935274,
2015-01-27,1635.HK,,600635.SH,9.31,0.807,11.536555142503097,
2015-01-28,1635.HK,,600635.SH,9.1,0.8055,11.297330850403476,
2015-01-29,1635.HK,,600635.SH,9.14,0.8066,11.331515001239772,
2015-01-30,1635.HK,,600635.SH,8.74,0.8071,10.828893569570065,
2015-02-02,1635.HK,,600635.SH,8.66,0.8089,10.705896897020645,
2015-02-03,1635.HK,,600635.SH,8.89,0.8088,10.991592482690407,
2015-02-04,1635.HK,,600635.SH,8.6,0.8086,10.635666584219639,
2015-02-05,1635.HK,,600635.SH,8.53,0.8061,10.58181367076045,
2015-02-06,1635.HK,,600635.SH,8.39,0.8064,10.404265873015873,
2015-02-09,1635.HK,,600635.SH,8.46,0.8053,10.505401713647089,
2015-02-10,1635.HK,,600635.SH,8.99,0.8059,11.155230177441371,
