,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,1057.HK,8.33,002703.SZ,26.68,0.8018,33.27513095535046,24.945130955350464
2015-01-08,1057.HK,7.81,002703.SZ,26.41,0.8013,32.95894171970548,25.14894171970548
2015-01-09,1057.HK,7.99,002703.SZ,25.78,0.8017,32.1566670824498,24.1666670824498
2015-01-12,1057.HK,7.74,002703.SZ,25.66,0.8011,32.0309574335289,24.290957433528895
2015-01-13,1057.HK,7.77,002703.SZ,25.6,0.7998,32.00800200050013,24.238002000500128
2015-01-14,1057.HK,7.61,002703.SZ,25.35,0.7995,31.707317073170735,24.097317073170736
2015-01-15,1057.HK,7.95,002703.SZ,25.67,0.7992,32.11961961961962,24.16961961961962
2015-01-16,1057.HK,7.76,002703.SZ,25.78,0.7983,32.29362395089566,24.53362395089566
2015-01-19,1057.HK,7.28,002703.SZ,25.28,0.8034,31.466268359472245,24.186268359472244
2015-01-20,1057.HK,7.44,002703.SZ,25.97,0.8028,32.34927752864973,24.909277528649728
2015-01-21,1057.HK,7.52,002703.SZ,26.37,0.8024,32.86390827517448,25.34390827517448
2015-01-22,1057.HK,7.59,002703.SZ,26.77,0.8018,33.38737839860315,25.797378398603147
2015-01-23,1057.HK,7.56,002703.SZ,26.37,0.8012,32.91313030454319,25.35313030454319
2015-01-26,1057.HK,7.6,002703.SZ,27.37,0.8049,34.00422412722077,26.404224127220772
2015-01-27,1057.HK,7.5,002703.SZ,26.79,0.807,33.19702602230483,25.697026022304833
2015-01-28,1057.HK,7.32,002703.SZ,26.56,0.8055,32.97330850403476,25.65330850403476
2015-01-29,1057.HK,7.2,002703.SZ,26.41,0.8066,32.742375402925866,25.542375402925867
2015-01-30,1057.HK,7.21,002703.SZ,26.14,0.8071,32.38756040143724,25.17756040143724
2015-02-02,1057.HK,7.38,002703.SZ,26.0,0.8089,32.142415626158986,24.762415626158987
2015-02-03,1057.HK,7.28,002703.SZ,26.0,0.8088,32.146389713155294,24.866389713155293
2015-02-04,1057.HK,7.26,002703.SZ,26.02,0.8086,32.17907494434826,24.91907494434826
2015-02-05,1057.HK,7.19,002703.SZ,25.76,0.8061,31.95633296117107,24.76633296117107
2015-02-06,1057.HK,7.22,002703.SZ,26.25,0.8064,32.552083333333336,25.332083333333337
2015-02-09,1057.HK,7.23,002703.SZ,26.14,0.8053,32.459952812616415,25.229952812616414
2015-02-10,1057.HK,7.2,002703.SZ,25.75,0.8059,31.951855068867108,24.75185506886711
2015-02-11,1057.HK,7.18,002703.SZ,25.91,0.8058,32.15438073963763,24.97438073963763
2015-02-12,1057.HK,7.14,002703.SZ,26.04,0.8057,32.319721980886186,25.179721980886185
2015-02-13,1057.HK,7.09,002703.SZ,26.1,0.8055,32.40223463687151,25.312234636871512
2015-02-16,1057.HK,7.07,002703.SZ,26.51,0.8052,32.923497267759565,25.853497267759565
2015-02-17,1057.HK,7.15,002703.SZ,26.68,0.8082,33.01163078445929,25.861630784459294
2015-02-25,1057.HK,7.3,002703.SZ,26.5,0.8092,32.74839347503707,25.44839347503707
2015-02-26,1057.HK,7.82,002703.SZ,26.84,0.8086,33.19317338609943,25.37317338609943
2015-02-27,1057.HK,7.71,002703.SZ,26.82,0.8081,33.18896176215815,25.47896176215815
2015-03-02,1057.HK,7.57,002703.SZ,26.9,0.8109,33.17301763472685,25.603017634726847
2015-03-03,1057.HK,7.59,002703.SZ,27.24,0.8106,33.60473723168023,26.014737231680233
2015-03-04,1057.HK,7.75,002703.SZ,27.05,0.8103,33.38269776625941,25.63269776625941
