,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,3606.HK,,600660.SH,12.91,0.8018,16.1012721376902,
2015-01-08,3606.HK,,600660.SH,12.97,0.8013,16.186197429177586,
2015-01-09,3606.HK,,600660.SH,12.73,0.8017,15.87875764001497,
2015-01-12,3606.HK,,600660.SH,12.78,0.8011,15.953064536262637,
2015-01-13,3606.HK,,600660.SH,13.46,0.7998,16.82920730182546,
2015-01-14,3606.HK,,600660.SH,13.3,0.7995,16.635397123202,
2015-01-15,3606.HK,,600660.SH,13.48,0.7992,16.866866866866868,
2015-01-16,3606.HK,,600660.SH,13.34,0.7983,16.710509833395967,
2015-01-19,3606.HK,,600660.SH,12.41,0.8034,15.446850883744087,
2015-01-20,3606.HK,,600660.SH,13.29,0.8028,16.55455904334828,
2015-01-21,3606.HK,,600660.SH,13.86,0.8024,17.273180458624125,
2015-01-22,3606.HK,,600660.SH,13.79,0.8018,17.19880269393864,
2015-01-23,3606.HK,,600660.SH,13.7,0.8012,17.09935097353969,
2015-01-26,3606.HK,,600660.SH,13.95,0.8049,17.33134550875885,
2015-01-27,3606.HK,,600660.SH,14.14,0.807,17.52168525402726,
2015-01-28,3606.HK,,600660.SH,13.84,0.8055,17.18187461204221,
2015-01-29,3606.HK,,600660.SH,13.66,0.8066,16.935283907760972,
2015-01-30,3606.HK,,600660.SH,13.24,0.8071,16.404410853673646,
2015-02-02,3606.HK,,600660.SH,13.11,0.8089,16.20719495611324,
2015-02-03,3606.HK,,600660.SH,13.26,0.8088,16.394658753709198,
2015-02-04,3606.HK,,600660.SH,13.18,0.8086,16.299777393024982,
2015-02-05,3606.HK,,600660.SH,12.91,0.8061,16.01538270686019,
2015-02-06,3606.HK,,600660.SH,12.55,0.8064,15.562996031746032,
2015-02-09,3606.HK,,600660.SH,12.73,0.8053,15.807773500558799,
2015-02-10,3606.HK,,600660.SH,13.25,0.8059,16.441245812135502,
2015-02-11,3606.HK,,600660.SH,13.26,0.8058,16.455696202531644,
2015-02-12,3606.HK,,600660.SH,13.61,0.8057,16.892143477721238,
