,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,1157.HK,6.2,000157.SZ,7.05,0.8018,8.792716388126715,2.592716388126715
2015-01-08,1157.HK,6.14,000157.SZ,6.8,0.8013,8.48620990889804,2.3462099088980404
2015-01-09,1157.HK,5.82,000157.SZ,6.71,0.8017,8.369714356991393,2.5497143569913927
2015-01-12,1157.HK,5.77,000157.SZ,6.39,0.8011,7.976532268131319,2.206532268131319
2015-01-13,1157.HK,5.57,000157.SZ,6.42,0.7998,8.027006751687923,2.4570067516879224
2015-01-14,1157.HK,5.59,000157.SZ,6.32,0.7995,7.904940587867418,2.314940587867418
2015-01-15,1157.HK,5.63,000157.SZ,6.54,0.7992,8.183183183183184,2.553183183183184
2015-01-16,1157.HK,5.39,000157.SZ,6.57,0.7983,8.22998872604284,2.839988726042841
2015-01-19,1157.HK,5.17,000157.SZ,5.96,0.8034,7.418471496141399,2.2484714961413994
2015-01-20,1157.HK,5.35,000157.SZ,6.01,0.8028,7.486297957149975,2.136297957149975
2015-01-21,1157.HK,5.31,000157.SZ,6.22,0.8024,7.751744765702891,2.4417447657028912
2015-01-22,1157.HK,5.2,000157.SZ,6.27,0.8018,7.819905213270142,2.619905213270142
2015-01-23,1157.HK,5.1,000157.SZ,6.17,0.8012,7.700948577134298,2.6009485771342984
2015-01-26,1157.HK,5.01,000157.SZ,6.27,0.8049,7.789787551248602,2.779787551248602
2015-01-27,1157.HK,4.94,000157.SZ,6.35,0.807,7.868649318463444,2.9286493184634432
2015-01-28,1157.HK,4.96,000157.SZ,6.22,0.8055,7.721911855990068,2.7619118559900677
2015-01-29,1157.HK,4.9,000157.SZ,6.13,0.8066,7.599801636498884,2.6998016364988837
2015-01-30,1157.HK,4.77,000157.SZ,6.12,0.8071,7.582703506380869,2.8127035063808696
2015-02-02,1157.HK,4.6,000157.SZ,6.03,0.8089,7.45456793175918,2.8545679317591803
2015-02-03,1157.HK,4.72,000157.SZ,6.12,0.8088,7.566765578635016,2.846765578635016
2015-02-04,1157.HK,4.62,000157.SZ,6.08,0.8086,7.519168933959931,2.899168933959931
2015-02-05,1157.HK,4.96,000157.SZ,6.02,0.8061,7.468056072447586,2.5080560724475864
2015-02-06,1157.HK,4.87,000157.SZ,5.83,0.8064,7.229662698412699,2.3596626984126985
2015-02-09,1157.HK,4.69,000157.SZ,5.8,0.8053,7.202284862784055,2.512284862784055
2015-02-10,1157.HK,4.72,000157.SZ,5.9,0.8059,7.321007569177318,2.6010075691773187
2015-02-11,1157.HK,4.77,000157.SZ,5.97,0.8058,7.408786299329859,2.638786299329859
2015-02-12,1157.HK,4.8,000157.SZ,6.0,0.8057,7.446940548591288,2.646940548591288
2015-02-13,1157.HK,4.86,000157.SZ,6.05,0.8055,7.510862818125387,2.650862818125387
2015-02-16,1157.HK,4.86,000157.SZ,6.07,0.8052,7.538499751614506,2.6784997516145053
2015-02-17,1157.HK,4.88,000157.SZ,6.08,0.8082,7.522890373669884,2.642890373669884
2015-02-25,1157.HK,4.83,000157.SZ,6.03,0.8092,7.451804251112209,2.6218042511122093
2015-02-26,1157.HK,5.09,000157.SZ,6.33,0.8086,7.828345288152362,2.7383452881523622
2015-02-27,1157.HK,4.98,000157.SZ,6.26,0.8081,7.746566019057047,2.7665660190570467
2015-03-02,1157.HK,5.03,000157.SZ,6.35,0.8109,7.8308052780860775,2.8008052780860773
2015-03-03,1157.HK,4.93,000157.SZ,6.17,0.8106,7.611645694547249,2.6816456945472495
2015-03-04,1157.HK,4.89,000157.SZ,6.27,0.8103,7.737874861162532,2.8478748611625324
2015-03-05,1157.HK,4.82,000157.SZ,6.25,0.8101,7.715096901617084,2.8950969016170838
2015-03-06,1157.HK,4.86,000157.SZ,6.22,0.8094,7.6847047195453415,2.824704719545341
2015-03-09,1157.HK,4.86,000157.SZ,6.28,0.8087,7.7655496475825405,2.90554964758254
