,HK_ticker,HK_close,SH_ticker,SH_close,CNH/HKD,SH_adjclose,SH-HK
2015-01-07,1618.HK,2.65,601618.SH,4.95,0.8018,6.173609378897481,3.5236093788974814
2015-01-08,1618.HK,2.62,601618.SH,4.65,0.8013,5.803070011231749,3.1830700112317487
2015-01-09,1618.HK,2.64,601618.SH,4.66,0.8017,5.81264812273918,3.17264812273918
2015-01-12,1618.HK,2.56,601618.SH,4.41,0.8011,5.504930720259643,2.944930720259643
2015-01-13,1618.HK,2.59,601618.SH,4.41,0.7998,5.513878469617405,2.9238784696174047
2015-01-14,1618.HK,2.55,601618.SH,4.39,0.7995,5.490931832395247,2.940931832395247
2015-01-15,1618.HK,2.52,601618.SH,4.54,0.7992,5.68068068068068,3.1606806806806804
2015-01-16,1618.HK,2.56,601618.SH,4.59,0.7983,5.749718151071026,3.1897181510710255
2015-01-19,1618.HK,2.38,601618.SH,4.13,0.8034,5.140652228030869,2.760652228030869
2015-01-20,1618.HK,2.45,601618.SH,4.17,0.8028,5.1943198804185355,2.7443198804185354
2015-01-21,1618.HK,2.46,601618.SH,4.35,0.8024,5.42123629112662,2.96123629112662
2015-01-22,1618.HK,2.44,601618.SH,4.32,0.8018,5.3878772761287115,2.9478772761287115
2015-01-23,1618.HK,2.52,601618.SH,4.32,0.8012,5.391912131802297,2.8719121318022967
2015-01-26,1618.HK,2.49,601618.SH,4.3,0.8049,5.342278543918499,2.8522785439184988
2015-01-27,1618.HK,2.43,601618.SH,4.4,0.807,5.452292441140025,3.0222924411400247
2015-01-28,1618.HK,2.44,601618.SH,4.32,0.8055,5.363128491620112,2.9231284916201123
2015-01-29,1618.HK,2.38,601618.SH,4.23,0.8066,5.244235060748823,2.8642350607488227
2015-01-30,1618.HK,2.4,601618.SH,4.12,0.8071,5.104695824557056,2.704695824557056
2015-02-02,1618.HK,2.33,601618.SH,3.91,0.8089,4.83372481147237,2.5037248114723702
2015-02-03,1618.HK,2.35,601618.SH,4.05,0.8088,5.007418397626113,2.6574183976261128
2015-02-04,1618.HK,2.27,601618.SH,4.07,0.8086,5.033391046252783,2.763391046252783
2015-02-05,1618.HK,2.21,601618.SH,3.94,0.8061,4.887731050738122,2.677731050738122
2015-02-06,1618.HK,2.24,601618.SH,3.77,0.8064,4.6750992063492065,2.4350992063492063
2015-02-09,1618.HK,2.13,601618.SH,3.8,0.8053,4.71873835837576,2.5887383583757604
2015-02-10,1618.HK,2.15,601618.SH,3.88,0.8059,4.81449311328949,2.6644931132894905
2015-02-11,1618.HK,2.14,601618.SH,3.87,0.8058,4.802680565897245,2.662680565897245
2015-02-12,1618.HK,2.19,601618.SH,3.89,0.8057,4.8280997890033515,2.6380997890033515
2015-02-13,1618.HK,2.22,601618.SH,3.99,0.8055,4.953445065176909,2.7334450651769084
2015-02-16,1618.HK,2.21,601618.SH,3.99,0.8052,4.955290611028316,2.7452906110283157
2015-02-17,1618.HK,2.22,601618.SH,4.0,0.8082,4.949269982677555,2.7292699826775544
2015-02-25,1618.HK,2.3,601618.SH,4.0,0.8092,4.9431537320810675,2.6431537320810676
2015-02-26,1618.HK,2.44,601618.SH,4.4,0.8086,5.4415038337867925,3.0015038337867925
2015-02-27,1618.HK,2.47,601618.SH,4.64,0.8081,5.741863630738769,3.271863630738769
2015-03-02,1618.HK,2.45,601618.SH,4.6,0.8109,5.6727093353064495,3.2227093353064493
2015-03-03,1618.HK,2.42,601618.SH,4.66,0.8106,5.748828028620775,3.3288280286207748
2015-03-04,1618.HK,2.41,601618.SH,4.55,0.8103,5.615204245341231,3.205204245341231
2015-03-05,1618.HK,2.39,601618.SH,4.45,0.8101,5.493148993951364,3.1031489939513635
2015-03-06,1618.HK,2.35,601618.SH,4.41,0.8094,5.448480355819125,3.098480355819125
2015-03-09,1618.HK,2.4,601618.SH,4.44,0.8087,5.490293062940522,3.0902930629405225
2015-03-10,1618.HK,2.35,601618.SH,4.39,0.809,5.426452410383188,3.076452410383188
2015-03-11,1618.HK,2.31,601618.SH,4.39,0.8087,5.428465438357858,3.1184654383578576
2015-03-12,1618.HK,2.34,601618.SH,4.46,0.809,5.512978986402966,3.172978986402966
2015-03-13,1618.HK,2.36,601618.SH,4.52,0.808,5.594059405940593,3.234059405940593
2015-03-16,1618.HK,2.36,601618.SH,4.58,0.809,5.661310259579728,3.301310259579728
2015-03-17,1618.HK,2.43,601618.SH,5.01,0.8082,6.198960653303637,3.7689606533036373
2015-03-18,1618.HK,2.44,601618.SH,5.01,0.8051,6.222829462178611,3.782829462178611
2015-03-19,1618.HK,2.42,601618.SH,5.17,0.804,6.430348258706467,4.010348258706467
2015-03-20,1618.HK,2.45,601618.SH,5.11,0.8008,6.381118881118882,3.9311188811188815
2015-03-23,1618.HK,2.44,601618.SH,5.25,0.801,6.5543071161048685,4.114307116104868
2015-03-24,1618.HK,2.43,601618.SH,5.19,0.8007,6.48182840014987,4.051828400149869
2015-03-25,1618.HK,2.42,601618.SH,5.09,0.8004,6.359320339830084,3.9393203398300844
2015-03-26,1618.HK,2.41,601618.SH,5.19,0.8012,6.477783325012481,4.067783325012481
2015-03-27,1618.HK,2.46,601618.SH,5.34,0.801,6.666666666666666,4.206666666666666
2015-03-30,1618.HK,2.97,601618.SH,5.87,0.8024,7.31555333998006,4.345553339980059
2015-03-31,1618.HK,2.85,601618.SH,5.61,0.801,7.00374531835206,4.15374531835206
2015-04-01,1618.HK,3.0,601618.SH,5.61,0.8002,7.0107473131717075,4.0107473131717075
2015-04-02,1618.HK,3.23,601618.SH,5.56,0.8005,6.945658963148032,3.7156589631480323
2015-04-03,1618.HK,3.23,601618.SH,5.55,0.8005,6.93316677076827,3.7031667707682696
2015-04-07,1618.HK,3.23,601618.SH,5.61,0.8005,7.008119925046846,3.778119925046846
2015-04-08,1618.HK,3.88,601618.SH,5.78,0.7996,7.228614307153578,3.3486143071535777
2015-04-09,1618.HK,3.82,601618.SH,5.51,0.8008,6.880619380619381,3.060619380619381
2015-04-10,1618.HK,3.95,601618.SH,5.56,0.8018,6.934397605387877,2.984397605387877
2015-04-13,1618.HK,4.07,601618.SH,5.68,0.8025,7.077881619937695,3.0078816199376943
2015-04-14,1618.HK,3.88,601618.SH,5.85,0.8034,7.281553398058252,3.401553398058252
2015-04-15,1618.HK,3.84,601618.SH,6.16,0.8021,7.679840418900386,3.839840418900386
2015-04-16,1618.HK,3.84,601618.SH,6.13,0.8007,7.655801173972774,3.8158011739727744
2015-04-17,1618.HK,4.1,601618.SH,6.74,0.7994,8.431323492619464,4.331323492619465
2015-04-20,1618.HK,4.11,601618.SH,7.41,0.799,9.274092615769712,5.164092615769712
2015-04-21,1618.HK,3.92,601618.SH,7.27,0.8001,9.08636420447444,5.166364204474441
2015-04-22,1618.HK,4.22,601618.SH,8.0,0.7998,10.002500625156289,5.782500625156289
2015-04-23,1618.HK,4.34,601618.SH,8.62,0.7989,10.789836024533733,6.449836024533733
2015-04-24,1618.HK,4.35,601618.SH,8.94,0.7995,11.181988742964352,6.831988742964352
2015-04-27,1618.HK,4.59,601618.SH,9.83,0.7994,12.29672254190643,7.70672254190643
2015-04-28,1618.HK,4.71,601618.SH,10.81,0.8022,13.475442533034157,8.765442533034157
2015-04-29,1618.HK,4.55,601618.SH,10.92,0.8008,13.636363636363637,9.086363636363636
2015-04-30,1618.HK,4.59,601618.SH,11.03,0.8002,13.784053986503373,9.194053986503373
2015-05-04,1618.HK,4.54,601618.SH,10.77,0.801,13.44569288389513,8.905692883895131
2015-05-05,1618.HK,4.27,601618.SH,9.69,0.8014,12.091340154729224,7.821340154729224
2015-05-06,1618.HK,4.17,601618.SH,9.23,0.8011,11.521657720634128,7.351657720634128
2015-05-07,1618.HK,3.87,601618.SH,8.76,0.8004,10.944527736131933,7.074527736131933
2015-05-08,1618.HK,4.19,601618.SH,8.95,0.8011,11.17213830982399,6.98213830982399
2015-05-11,1618.HK,4.18,601618.SH,9.19,0.8011,11.471726376232679,7.291726376232679
2015-05-12,1618.HK,4.09,601618.SH,9.41,0.8013,11.743416947460377,7.653416947460377
2015-05-13,1618.HK,3.99,601618.SH,8.98,0.8009,11.212386065676116,7.222386065676115
2015-05-14,1618.HK,3.97,601618.SH,9.01,0.8001,11.261092363454567,7.291092363454567
2015-05-15,1618.HK,4.05,601618.SH,8.94,0.8,11.174999999999999,7.124999999999999
2015-05-18,1618.HK,3.97,601618.SH,8.54,0.8008,10.664335664335663,6.694335664335663
2015-05-19,1618.HK,4.1,601618.SH,8.8,0.8004,10.994502748625688,6.894502748625689
2015-05-20,1618.HK,4.15,601618.SH,9.0,0.8008,11.238761238761239,7.088761238761238
2015-05-21,1618.HK,4.13,601618.SH,9.12,0.8006,11.391456407694228,7.2614564076942285
2015-05-22,1618.HK,4.13,601618.SH,9.6,0.7996,12.00600300150075,7.87600300150075
2015-05-25,1618.HK,4.13,601618.SH,10.16,0.7996,12.706353176588294,8.576353176588295
2015-05-26,1618.HK,4.25,601618.SH,10.03,0.7996,12.543771885942972,8.293771885942972
2015-05-27,1618.HK,4.21,601618.SH,9.63,0.8006,12.028478641019237,7.8184786410192375
2015-05-28,1618.HK,4.06,601618.SH,8.86,0.8003,11.07084843183806,7.010848431838061
2015-05-29,1618.HK,4.05,601618.SH,8.6,0.8002,10.747313171707072,6.697313171707072
2015-06-01,1618.HK,4.05,601618.SH,9.09,0.8003,11.358240659752592,7.308240659752593
2015-06-02,1618.HK,4.23,601618.SH,10.0,0.8,12.5,8.27
2015-06-03,1618.HK,4.16,601618.SH,9.87,0.7996,12.343671835917958,8.183671835917957
2015-06-04,1618.HK,4.08,601618.SH,9.58,0.7998,11.977994498624657,7.897994498624657
2015-06-05,1618.HK,4.09,601618.SH,10.0,0.8003,12.495314257153566,8.405314257153567
2015-06-08,1618.HK,4.03,601618.SH,10.22,0.8006,12.765425930552087,8.735425930552086
2015-06-09,1618.HK,3.92,601618.SH,9.93,0.8014,12.39081607187422,8.47081607187422
2015-06-10,1618.HK,3.87,601618.SH,9.73,0.8015,12.139737991266376,8.269737991266375
2015-06-11,1618.HK,3.93,601618.SH,9.57,0.8009,11.94905731052566,8.01905731052566
2015-06-12,1618.HK,4.11,601618.SH,9.54,0.8011,11.908625639745349,7.798625639745349
2015-06-15,1618.HK,4.01,601618.SH,9.33,0.8015,11.640673736743606,7.630673736743606
2015-06-16,1618.HK,3.81,601618.SH,8.71,0.8014,10.868480159720491,7.0584801597204905
2015-06-17,1618.HK,3.83,601618.SH,9.1,0.8011,11.359380851329421,7.529380851329421
2015-06-18,1618.HK,3.79,601618.SH,8.74,0.8009,10.912723186415283,7.122723186415283
2015-06-19,1618.HK,3.66,601618.SH,7.89,0.8004,9.857571214392804,6.197571214392804
2015-06-23,1618.HK,3.6,601618.SH,8.05,0.8009,10.051192408540393,6.451192408540393
2015-06-24,1618.HK,3.69,601618.SH,8.24,0.7999,10.30128766095762,6.61128766095762
2015-06-25,1618.HK,3.58,601618.SH,7.95,0.8003,9.933774834437086,6.353774834437086
2015-06-26,1618.HK,3.53,601618.SH,7.2,0.8007,8.992131884600974,5.462131884600975
2015-06-29,1618.HK,3.29,601618.SH,6.7,0.8006,8.368723457406945,5.078723457406945
2015-06-30,1618.HK,3.37,601618.SH,7.23,0.8009,9.027344237732551,5.657344237732551
2015-07-01,1618.HK,3.37,601618.SH,6.66,0.8009,8.315644899488076,4.945644899488076
2015-07-02,1618.HK,3.15,601618.SH,6.06,0.8002,7.573106723319169,4.423106723319169
2015-07-03,1618.HK,3.04,601618.SH,5.45,0.8002,6.810797300674832,3.7707973006748317
2015-07-06,1618.HK,2.74,601618.SH,5.69,0.8005,7.108057464084948,4.368057464084948
2015-07-07,1618.HK,2.52,601618.SH,6.08,0.8014,7.586723234339905,5.066723234339905
2015-07-08,1618.HK,2.27,601618.SH,5.47,0.8021,6.819598553796284,4.549598553796285
2015-07-09,1618.HK,2.64,601618.SH,6.02,0.8019,7.507170470133433,4.867170470133432
2015-07-10,1618.HK,2.83,601618.SH,6.62,0.8018,8.256423048141682,5.426423048141682
2015-07-13,1618.HK,2.9,601618.SH,7.24,0.8019,9.028557176705325,6.128557176705325
2015-07-14,1618.HK,2.8,601618.SH,6.67,0.8018,8.318782738837616,5.518782738837616
2015-07-15,1618.HK,2.66,601618.SH,5.97,0.8018,7.445747069094537,4.785747069094537
2015-07-16,1618.HK,2.77,601618.SH,6.1,0.8016,7.6097804391217565,4.839780439121757
2015-07-17,1618.HK,2.94,601618.SH,6.52,0.8017,8.132717974304603,5.192717974304603
2015-07-20,1618.HK,3.03,601618.SH,7.17,0.8017,8.94349507296994,5.9134950729699405
2015-07-21,1618.HK,2.97,601618.SH,7.28,0.8017,9.080703505051765,6.110703505051765
2015-07-22,1618.HK,2.88,601618.SH,7.59,0.8011,9.474472600174758,6.5944726001747584
2015-07-23,1618.HK,2.9,601618.SH,7.74,0.8014,9.65809832792613,6.758098327926129
2015-07-24,1618.HK,2.94,601618.SH,8.13,0.8019,10.138421249532362,7.1984212495323625
2015-07-27,1618.HK,2.61,601618.SH,7.32,0.8029,9.116951052434924,6.506951052434925
2015-07-28,1618.HK,2.57,601618.SH,6.64,0.8027,8.27208172418089,5.702081724180889
2015-07-29,1618.HK,2.71,601618.SH,7.18,0.8022,8.950386437297432,6.240386437297432
2015-07-30,1618.HK,2.64,601618.SH,7.12,0.8023,8.87448585317213,6.23448585317213
2015-07-31,1618.HK,2.59,601618.SH,6.94,0.8022,8.651209174769384,6.061209174769385
2015-08-03,1618.HK,2.54,601618.SH,6.29,0.8028,7.835077229696064,5.295077229696064
2015-08-04,1618.HK,2.58,601618.SH,6.89,0.8021,8.58995137763371,6.00995137763371
2015-08-05,1618.HK,2.62,601618.SH,6.81,0.8018,8.493389872786231,5.873389872786231
2015-08-06,1618.HK,2.59,601618.SH,6.74,0.8021,8.402942276524124,5.812942276524124
2015-08-07,1618.HK,2.74,601618.SH,7.14,0.8023,8.899414184220365,6.159414184220365
2015-08-10,1618.HK,3.1,601618.SH,7.85,0.8021,9.786809624735069,6.686809624735069
2015-08-11,1618.HK,2.99,601618.SH,7.97,0.8018,9.940134696931903,6.950134696931903
